prototype_update_index_m,env_round_ended,final_flush,prototype_update_norm,batch_size,batch_unique_ordered_pairs,batch_mean_b_snap_k0,batch_mean_b_snap_k1,batch_delta_resp,batch_mean_b_snap_entropy,batch_frac_argmax_k0,batch_frac_argmax_k1,softmax_k0_a0,softmax_k0_a1,softmax_k1_a0,softmax_k1_a1
0,6,False,0.833395815538368,72,69,0.4999072054290422,0.5000927945709578,0.0001855891419155764,0.6931432805739315,0.9722222222222222,0.027777777777777776,0.27779856508371015,0.7222014349162899,0.32718228981059705,0.6728177101894028
1,13,False,2.255219464016497,65,62,0.49791561908025195,0.5020843809197482,0.004168761839496216,0.6929932437836853,0.8461538461538461,0.15384615384615385,0.8278020691357846,0.1721979308642154,0.7732550239502091,0.2267449760497909
2,20,False,2.2512397359624154,76,70,0.49767987510484973,0.5023201248951503,0.004640249790300588,0.6926542120170671,0.8421052631578947,0.15789473684210525,0.29706284744748357,0.7029371525525164,0.3039619399361359,0.696038060063864
3,27,False,1.0951470491931286,76,70,0.4973975930787901,0.5026024069212098,0.00520481384241972,0.6920644297739226,0.7763157894736842,0.2236842105263158,0.5704388450860639,0.4295611549139361,0.5534078933904378,0.4465921066095623
4,34,False,0.02567953709410209,60,51,0.4867703434725565,0.5132296565274435,0.026459313054886968,0.6912183589480883,0.6333333333333333,0.36666666666666664,0.5767408925352353,0.42325910746476475,0.5597239320918205,0.4402760679081796
5,41,False,0.6484942853501675,69,64,0.49355179516223024,0.5064482048377699,0.012896409675539622,0.6917086878624444,0.7246376811594203,0.2753623188405797,0.41369157200217893,0.5863084279978211,0.401632521425811,0.598367478574189
6,48,False,0.2378153479376098,66,60,0.4919608202961171,0.5080391797038829,0.016078359407765808,0.6917295046038375,0.6060606060606061,0.3939393939393939,0.467958357042699,0.532041642957301,0.4639096162255521,0.536090383774448
7,55,False,0.4762203519562514,61,57,0.4952667515948134,0.5047332484051864,0.009466496810372982,0.6920377641055098,0.6229508196721312,0.3770491803278688,0.5878330081478307,0.41216699185216943,0.5803870127396583,0.41961298726034163
8,62,False,0.023978358951812846,73,69,0.49525383736719303,0.504746162632807,0.009492325265613999,0.6916113917815703,0.6438356164383562,0.3561643835616438,0.5959806335291333,0.40401936647086667,0.5795382129484785,0.42046178705152143
9,69,False,0.3493500796803235,65,60,0.49370095347899945,0.5062990465210006,0.012598093042001102,0.6914519030787912,0.5846153846153846,0.4153846153846154,0.5113493478813087,0.48865065211869135,0.4914057629337516,0.5085942370662485
