round,belief_entropy_mean,matched_cross_entropy,belief_argmax_accuracy,batch_log_likelihood,alpha_logged,prototype_step_m,prototype_update_norm,belief_change_norm
0,0.693145513976608,1.3663943594532684,0.5333333333333333,-0.6931971797266342,1.0,0,0.0,0.009999666679979535
1,0.693143847393271,1.3663943594532684,0.5666666666666667,-0.6931971797266342,0.6597539553864471,0,0.0,0.009999666679979535
2,0.693142180809934,1.3663943594532684,0.6,-0.6931971797266342,0.5172818579717866,0,0.0,0.009999666679979535
3,0.6931405142265968,1.3663943594532684,0.6333333333333333,-0.6931971797266342,0.43527528164806206,0,0.0,0.009999666679979535
4,0.6931388476432598,1.3663943594532684,0.6666666666666666,-0.6931971797266342,0.3807307877431757,0,0.0,0.009999666679979535
5,0.6931371810599228,1.3663943594532684,0.6666666666666666,-0.6931971797266342,0.34127875184653655,0,0.0,0.009999666679979535
6,0.6931321823096895,1.3663943594532684,0.6666666666666666,-0.6930971830598344,0.3111294892118257,0,0.0,0.009997667079891581
7,0.6931305157263525,1.3663943594532684,0.6666666666666666,-0.6931971797266342,0.2871745887492588,0,0.0,0.009999666679979535
8,0.6931288491430154,1.3663943594532684,0.6666666666666666,-0.6931971797266342,0.2675805205867436,0,0.0,0.009999666679979535
9,0.693120521223887,1.3663943594532684,0.6666666666666666,-0.6929972063890355,0.251188643150958,0,0.0,0.009993669478829237
10,0.6931188546405499,1.3663943594532684,0.6666666666666666,-0.6931971797266342,0.23722714866171576,0,0.0,0.009999666679979535
11,0.6931171880572129,1.3663943594532684,0.7,-0.6931971797266342,0.22516000642010225,0,0.0,0.009999666679979535
12,0.6931155214738759,1.3663943594532684,0.7,-0.6931971797266342,0.21460211045300662,0,0.0,0.009999666679979535
13,0.6931105227236426,1.3663943594532684,0.7,-0.6930971830598344,0.20526891114486695,0,0.0,0.009997667079891581
14,0.6931088561403056,1.3663943594532684,0.7,-0.6931971797266342,0.19694512927085184,0,0.0,0.009999666679979535
15,0.6931038573900723,1.3663943594532684,0.7,-0.6930971830598344,0.18946457081379978,0,0.0,0.009997667079891581
16,0.693098858639839,1.3663943594532684,0.7,-0.6930971830598344,0.1826966765645725,0,0.0,0.009997667079891581
17,0.693097192056502,1.3663943594532684,0.7333333333333333,-0.6931971797266342,0.17653730684146873,0,0.0,0.009999666679979535
18,0.6930921933062688,1.3663943594532684,0.7333333333333333,-0.6930971830598344,0.17090227321766677,0,0.0,0.009997667079891581
19,0.6930871945560354,1.3663943594532684,0.7333333333333333,-0.6930971830598344,0.16572270086699936,0,0.0,0.009997667079891581
20,0.6930788666369069,1.3663943594532684,0.7333333333333333,-0.6929972063890355,0.16094164024930613,0,0.0,0.009993669478829237
21,0.6930772000535698,1.3663943594532684,0.7333333333333333,-0.6931971797266342,0.15651154965461567,0,0.0,0.009999666679979535
22,0.693075533470233,1.3663943594532684,0.7333333333333333,-0.6931971797266342,0.15239239637031693,0,0.0,0.009999666679979535
23,0.693073866886896,1.3663943594532684,0.7333333333333333,-0.6931971797266342,0.1485502048305003,0,0.0,0.009999666679979535
24,0.6930655389677675,1.3663943594532684,0.7333333333333333,-0.6929972063890355,0.1449559327355391,0,0.0,0.009993669478829237
25,0.693060540217534,1.3663943594532684,0.7333333333333333,-0.6930971830598344,0.1415845912056503,0,0.0,0.009997667079891581
26,0.6930555414673009,1.3663943594532684,0.7333333333333333,-0.6930971830598344,0.1384145488461686,0,0.0,0.009997667079891581
27,0.6930538748839637,1.3663943594532684,0.7666666666666667,-0.6931971797266342,0.13542697604569512,0,0.0,0.009999666679979535
28,0.6930522083006269,1.3663943594532684,0.7666666666666667,-0.6931971797266342,0.1326053973592681,0,0.0,0.009999666679979535
29,0.6930438803814982,1.3663943594532684,0.7666666666666667,-0.6929972063890355,0.12993532803053964,0,0.0,0.009993669478829237
30,0.6930322282857041,1.3663943594532684,0.7666666666666667,-0.6928972696942471,0.12740397661775155,0,0.0,0.009987677072263557
31,0.6930272295354707,1.3663943594532684,0.7666666666666667,-0.6930971830598344,0.125,0,0.0,0.009997667079891581
32,0.6930155774396763,1.3663943594532684,0.7666666666666667,-0.6928972696942471,0.12271330022108154,0,0.0,0.009987677072263557
33,0.6930105786894433,1.3663943594532684,0.7666666666666667,-0.6930971830598344,0.12053485499943511,0,0.0,0.009997667079891581
34,0.6930089121061063,1.3663943594532684,0.7666666666666667,-0.6931971797266342,0.1184565755177503,0,0.0,0.009999666679979535
35,0.6930072455227692,1.3663943594532684,0.7666666666666667,-0.6931971797266342,0.11647118646192989,0,0.0,0.009999666679979535
36,0.6929989176036406,1.3663943594532684,0.7666666666666667,-0.6929972063890355,0.11457212431821104,0,0.0,0.009993669478829237
37,0.6929939188534073,1.3663943594532684,0.7666666666666667,-0.6930971830598344,0.11275345073989092,0,0.0,0.009997667079891581
38,0.6929922522700704,1.3663943594532684,0.8,-0.6931971797266342,0.11100977841979782,0,0.0,0.009999666679979535
39,0.6929905856867333,1.3663943594532684,0.8333333333333334,-0.6931971797266342,0.10933620739432781,0,0.0,0.009999666679979535
40,0.6929889191033962,1.3663943594532684,0.8666666666666667,-0.6931971797266342,0.10772827009130774,0,0.0,0.009999666679979535
41,0.6929805911842678,1.3663943594532684,0.8666666666666667,-0.6929972063890355,0.10618188374086235,0,0.0,0.009993669478829237
42,0.6929755924340346,1.3663943594532684,0.8666666666666667,-0.6930971830598344,0.10469330901369864,0,0.0,0.009997667079891581
43,0.6929739258506975,1.3663943594532684,0.8666666666666667,-0.6931971797266342,0.10325911394829501,0,0.0,0.009999666679979535
44,0.6929589565580491,1.3663943594532684,0.8666666666666667,-0.6927973929235245,0.10187614238771993,0,0.0,0.009979694646616744
45,0.6929539578078159,1.3663943594532684,0.8666666666666667,-0.6930971830598344,0.10054148627613585,0,0.0,0.009997667079891581
46,0.6929389885151671,1.3663943594532684,0.8666666666666667,-0.6927973929235245,0.09925246127060626,0,0.0,0.009979694646616744
47,0.6929339897649337,1.3663943594532684,0.8666666666666667,-0.6930971830598344,0.09800658521038948,0,0.0,0.009997667079891581
48,0.6929289910147003,1.3663943594532684,0.8666666666666667,-0.6930971830598344,0.09680155905721158,0,0.0,0.009997667079891581
49,0.6929173389189061,1.3663943594532684,0.8666666666666667,-0.6928972696942471,0.0956352499790037,0,0.0,0.009987677072263557
50,0.6929056868231117,1.3663943594532684,0.8666666666666667,-0.6928972696942471,0.09450567629859262,0,0.0,0.009987677072263557
51,0.6929006880728785,1.3663943594532684,0.8666666666666667,-0.6930971830598344,0.09341099406970098,0,0.0,0.009997667079891581
52,0.6928956893226453,1.3663943594532684,0.8666666666666667,-0.6930971830598344,0.09234948507682411,0,0.0,0.009997667079891581
53,0.6928940227393082,1.3663943594532684,0.9,-0.6931971797266342,0.09131954608429033,0,0.0,0.009999666679979535
54,0.692889023989075,1.3663943594532684,0.9,-0.6930971830598344,0.09031967918404249,0,0.0,0.009997667079891581
55,0.6928840252388416,1.3663943594532684,0.9,-0.6930971830598344,0.08934848311217299,0,0.0,0.009997667079891581
56,0.6928756973197132,1.3663943594532684,0.9,-0.6929972063890355,0.08840464542163656,0,0.0,0.009993669478829237
57,0.69287069856948,1.3663943594532684,0.9,-0.6930971830598344,0.08748693541336866,0,0.0,0.009997667079891581
58,0.6928557292768313,1.3663943594532684,0.9,-0.6927973929235245,0.08659419774067573,0,0.0,0.009979694646616744
59,0.6928474013577028,1.3663943594532684,0.9,-0.6929972063890355,0.08572534661258403,0,0.0,0.009993669478829237
60,0.6928424026074697,1.3663943594532684,0.9,-0.6930971830598344,0.08487936053112406,0,0.0,0.009997667079891581
61,0.692824125076076,1.3663943594532684,0.9,-0.6926975959770585,0.084055277505524,0,0.0,0.009969728571144032
62,0.6928157971569476,1.3663943594532684,0.9,-0.6929972063890355,0.08325219069318794,0,0.0,0.009993669478829237
63,0.6928074692378191,1.3663943594532684,0.9,-0.6929972063890355,0.0824692444233059,0,0.0,0.009993669478829237
64,0.6927991413186907,1.3663943594532684,0.9,-0.6929972063890355,0.08170563056412121,0,0.0,0.009993669478829237
65,0.6927974747353536,1.3663943594532684,0.9333333333333333,-0.6931971797266342,0.08096058519938312,0,0.0,0.009999666679979535
66,0.6927891468162249,1.3663943594532684,0.9333333333333333,-0.6929972063890355,0.0802333855834345,0,0.0,0.009993669478829237
67,0.6927841480659918,1.3663943594532684,0.9333333333333333,-0.6930971830598344,0.07952334734780919,0,0.0,0.009997667079891581
68,0.6927658705345985,1.3663943594532684,0.9333333333333333,-0.6926975959770585,0.07882982193521049,0,0.0,0.009969728571144032
69,0.6927575426154697,1.3663943594532684,0.9333333333333333,-0.6929972063890355,0.07815219423936913,0,0.0,0.009993669478829237
70,0.6927425733228213,1.3663943594532684,0.9333333333333333,-0.6927973929235245,0.07748988043158783,0,0.0,0.009979694646616744
71,0.6927342454036926,1.3663943594532684,0.9333333333333333,-0.6929972063890355,0.07684232595681065,0,0.0,0.009993669478829237
72,0.6927159678722993,1.3663943594532684,0.9333333333333333,-0.6926975959770585,0.0762090036838476,0,0.0,0.009969728571144032
