prototype_update_index_m,env_round_ended,final_flush,prototype_update_norm,batch_size,batch_unique_ordered_pairs,batch_mean_b_snap_k0,batch_mean_b_snap_k1,batch_mean_b_snap_k2,batch_delta_resp,batch_mean_b_snap_entropy,batch_frac_argmax_k0,batch_frac_argmax_k1,batch_frac_argmax_k2,softmax_k0_a0,softmax_k0_a1,softmax_k1_a0,softmax_k1_a1,softmax_k2_a0,softmax_k2_a1
0,6,False,1.0829303727629223,74,69,0.333402724525215,0.3335473941450343,0.3330498813297502,0.00014466961981929316,1.098541682992185,0.9324324324324325,0.04054054054054054,0.02702702702702703,0.6743435001618179,0.325656499838182,0.6355482602728736,0.36445173972712636,0.75878268543104,0.24121731456896012
1,13,False,1.5932281355790259,60,57,0.33312689823244485,0.3325575646558812,0.33431553711167383,0.0005693335765636354,1.0982652206267085,0.8,0.1,0.1,0.4078318494862977,0.5921681505137022,0.4438743477855143,0.5561256522144856,0.3412122495556031,0.6587877504443969
2,20,False,1.038397456108815,75,67,0.3340815297049458,0.33651282220131423,0.3294056480937394,0.00243129249636842,1.0965824255921606,0.6133333333333333,0.2,0.18666666666666668,0.5936074900353218,0.4063925099646782,0.5786991970602959,0.42130080293970407,0.6179290265764766,0.38207097342352336
3,27,False,0.464063538013464,63,59,0.3350897502501934,0.3407578507705583,0.32415239897924847,0.005668100520364927,1.0952887132998228,0.4603174603174603,0.31746031746031744,0.2222222222222222,0.50404220485392,0.49595779514608,0.5058491569917644,0.4941508430082357,0.5048988842601406,0.4951011157398595
4,34,False,0.12241609588268874,63,56,0.33424964881890556,0.3358022219798485,0.329948129201246,0.0015525731609429272,1.09710783350831,0.4444444444444444,0.31746031746031744,0.23809523809523808,0.4789031133052866,0.5210968866947134,0.47716935596027704,0.5228306440397229,0.4844798736590081,0.515520126340992
5,41,False,0.20567478145174004,80,75,0.3346998810381151,0.3387760701588445,0.3265240488030401,0.004076189120729379,1.0961596343340267,0.45,0.3125,0.2375,0.521674454827797,0.47832554517220305,0.5210092114001249,0.47899078859987504,0.523594664001396,0.47640533599860396
6,48,False,0.13627744567641853,76,72,0.3338655707379293,0.33511139077456203,0.3310230384875084,0.001245820036632761,1.096838628202794,0.47368421052631576,0.2631578947368421,0.2631578947368421,0.5490303512655212,0.4509696487344787,0.548044591625316,0.4519554083746839,0.5521769241475016,0.4478230758524983
7,55,False,0.15599001855669675,75,70,0.3335481382935966,0.3338926325204454,0.33255922918595765,0.0003444942268487905,1.0965110872284862,0.25333333333333335,0.30666666666666664,0.44,0.5175943123679257,0.48240568763207436,0.5170878680824931,0.482912131917507,0.5195437462050139,0.480456253794986
8,62,False,0.12031197647858718,66,56,0.33409701309569817,0.3359821358265487,0.32992085107775304,0.001885122730850508,1.0970625153314757,0.22727272727272727,0.4393939393939394,0.3333333333333333,0.49323414521258013,0.50676585478742,0.49328436615644244,0.5067156338435576,0.4940856404187657,0.5059143595812343
9,69,False,0.06821960525925755,67,60,0.3340412452074505,0.3363009595451848,0.3296577952473645,0.0022597143377343087,1.09649493904303,0.2835820895522388,0.34328358208955223,0.373134328358209,0.5055987951147397,0.4944012048852603,0.5021784070464287,0.49782159295357126,0.5127835768229716,0.4872164231770284
10,76,False,0.12267923554971237,67,61,0.3340381395422157,0.33584168855136837,0.3301201719064159,0.001803549009152694,1.0969870987875812,0.14925373134328357,0.44776119402985076,0.40298507462686567,0.48080130839124546,0.5191986916087545,0.4782773348852533,0.5217226651147467,0.48644651090655094,0.5135534890934491
11,83,False,0.27463073032932256,62,57,0.33525775913885575,0.33959937093070475,0.3251428699304394,0.004341611791848998,1.0966398296861373,0.1935483870967742,0.5,0.3064516129032258,0.42493394251594985,0.5750660574840502,0.4217252088414615,0.5782747911585386,0.4323352500473828,0.5676647499526172
12,90,False,0.04238224462599301,80,72,0.33461889385912214,0.3381638689478058,0.32721723719307183,0.0035449750886836773,1.0963538936809212,0.1375,0.4875,0.375,0.43337337215838856,0.5666266278416113,0.4303885431081281,0.5696114568918719,0.4406779256044388,0.5593220743955611
13,97,False,0.12466345511715982,53,48,0.33349572602501265,0.33241253701104834,0.33409173696393907,0.001083189013964314,1.0973680162243475,0.09433962264150944,0.37735849056603776,0.5283018867924528,0.45825396191395684,0.5417460380860433,0.45513235293730264,0.5448676470626973,0.46651654703148887,0.5334834529685112
14,104,False,0.08941791587909435,67,62,0.33426921840063484,0.336594521678532,0.32913625992083323,0.0023253032778971505,1.0970751491892383,0.07462686567164178,0.4925373134328358,0.43283582089552236,0.44003898648252615,0.5599610135174738,0.4366584180399939,0.5633415819600062,0.44900614876395073,0.5509938512360493
15,111,False,0.10533340729564873,78,74,0.3348721286698494,0.33887512571632256,0.32625274561382805,0.004002997046473167,1.0965167870980885,0.10256410256410256,0.48717948717948717,0.41025641025641024,0.46099951299442793,0.5390004870055721,0.4566521389829355,0.5433478610170646,0.47186999831807724,0.5281300016819228
16,118,False,0.2139766978965593,65,63,0.33519653797500826,0.33964718005664135,0.3251562819683503,0.004450642081633094,1.0964162584486203,0.046153846153846156,0.6153846153846154,0.3384615384615385,0.5051496118644356,0.4948503881355644,0.5026499561975325,0.49735004380246756,0.5123487420729987,0.4876512579270013
17,125,False,0.1072346066864107,61,58,0.33508075584089997,0.3389577478485553,0.3259614963105446,0.0038769920076553444,1.0962448557250053,0.06557377049180328,0.47540983606557374,0.45901639344262296,0.4829649888975473,0.5170350111024526,0.4799217031078332,0.5200782968921668,0.4916666794480004,0.5083333205519996
18,132,False,0.10708316539262717,58,55,0.33491595646932876,0.33746241624532886,0.3276216272853425,0.0025464597760000984,1.0961367396480328,0.06896551724137931,0.5172413793103449,0.41379310344827586,0.5043369565977927,0.49566304340220724,0.5001266779651513,0.49987332203484863,0.5154858402844228,0.48451415971557715
19,139,False,0.017378556324530902,65,62,0.3332631857158656,0.33359067853155816,0.3331461357525764,0.00032749281569255384,1.0970775365507188,0.06153846153846154,0.4307692307692308,0.5076923076923077,0.5007239015166435,0.4992760984833565,0.4965861708273097,0.5034138291726903,0.5120011891717228,0.4879988108282772
20,146,False,0.03129470025182413,84,77,0.3335687734864806,0.3342467885336111,0.33218443797990854,0.000678015047130498,1.0967341268608777,0.07142857142857142,0.39285714285714285,0.5357142857142857,0.49453795639710046,0.5054620436028995,0.49073494906785625,0.5092650509321437,0.504939157962757,0.495060842037243
21,153,False,0.08412051093243239,76,73,0.3341805156868333,0.3364345666941264,0.32938491761904026,0.0022540510072930897,1.0963925495152858,0.05263157894736842,0.4342105263157895,0.5131578947368421,0.47740704024443276,0.5225929597555672,0.47355255892857406,0.5264474410714259,0.4877808573744051,0.5122191426255949
22,160,False,0.08129685243287019,81,75,0.33398029064839396,0.3363607196861905,0.3296589896654151,0.002380429037796561,1.0964358233343294,0.024691358024691357,0.4444444444444444,0.5308641975308642,0.4937344737557608,0.5062655262442393,0.48951507600863137,0.5104849239913686,0.5052002844972375,0.4947997155027625
23,167,False,0.04270369623967818,77,70,0.33475382545752047,0.3385930602480449,0.32665311429443467,0.0038392347905244484,1.0959016580638912,0.012987012987012988,0.5194805194805194,0.4675324675324675,0.48491032658972294,0.515089673410277,0.4805850924566081,0.5194149075433918,0.4968268437179891,0.5031731562820109
24,174,False,0.11816621710909202,61,56,0.3343466401450886,0.3363949883721409,0.3292583714827708,0.002048348227052299,1.0970823388708217,0.04918032786885246,0.4918032786885246,0.45901639344262296,0.5092687718686171,0.49073122813138303,0.5050311803187086,0.49496881968129136,0.5203464075389952,0.47965359246100486
25,181,False,0.0013183622056264356,80,67,0.3348868416217774,0.33988913427070255,0.32522402410752016,0.005002292648925155,1.0963530687064933,0.025,0.5375,0.4375,0.5093534376176957,0.4906465623823043,0.5051239772014382,0.4948760227985618,0.5207945058471801,0.4792054941528199
26,188,False,0.04312570348348141,86,79,0.3342367902547255,0.3364611542276181,0.32930205551765634,0.0022243639728925513,1.0962366474256857,0.023255813953488372,0.47674418604651164,0.5,0.5003901423489596,0.4996098576510403,0.4959922186767801,0.5040077813232199,0.5125138871889081,0.4874861128110918
27,195,False,0.0893938907970545,73,69,0.33412962023596904,0.33761571374158744,0.3282546660224434,0.003486093505618404,1.0956900126928013,0.0136986301369863,0.5068493150684932,0.4794520547945205,0.5185543586549913,0.48144564134500867,0.5141951421958584,0.48580485780414157,0.5308395342362597,0.4691604657637403
28,202,False,0.06284777777076055,78,73,0.33577634114152877,0.3420556273354637,0.32216803152300766,0.006279286193934919,1.09547140432883,0.038461538461538464,0.5897435897435898,0.3717948717948718,0.5054181311958834,0.4945818688041165,0.5005947573017397,0.49940524269826037,0.5192126287625884,0.4807873712374115
29,209,False,0.059164024659222963,73,66,0.33426199330883055,0.3368550579817759,0.3288829487093937,0.0025930646729453444,1.0954442231039243,0.0,0.547945205479452,0.4520547945205479,0.49297663017909327,0.5070233698209068,0.4873705314903562,0.5126294685096437,0.5088390346166152,0.4911609653833848
30,216,False,0.05783222725664166,60,55,0.3335454581236247,0.3367207022034059,0.3297338396729693,0.003175244079781203,1.0953276523262343,0.016666666666666666,0.5,0.48333333333333334,0.5042432031444405,0.4957567968555595,0.49775127592167145,0.5022487240783285,0.5223641192168438,0.4776358807831562
31,223,False,0.02055388615900201,56,51,0.33389182416414026,0.3364614299737919,0.3296467458620679,0.002569605809651654,1.0960805988213633,0.03571428571428571,0.48214285714285715,0.48214285714285715,0.5001055660808126,0.4998944339191873,0.49355613921152997,0.5064438607884701,0.5181184848364843,0.4818815151635158
32,230,False,0.011530658947864784,81,74,0.3360928335729419,0.34360249941297644,0.3203046670140814,0.007509665840034541,1.0954679796792093,0.024691358024691357,0.5925925925925926,0.38271604938271603,0.5023813946715062,0.4976186053284937,0.4957404963479308,0.5042595036520691,0.5206967408639984,0.47930325913600164
33,237,False,0.008849732544795222,87,82,0.33569114731363375,0.34158940301945717,0.322719449666909,0.005898255705823419,1.0951527084826649,0.04597701149425287,0.5632183908045977,0.39080459770114945,0.5005399277412779,0.4994600722587222,0.49398123989678905,0.506018760103211,0.5188821710431248,0.48111782895687516
34,244,False,0.008437689406011112,71,63,0.33483132692663603,0.3393587682786248,0.32580990479473915,0.004527441351988792,1.0949030073737698,0.04225352112676056,0.4647887323943662,0.49295774647887325,0.49864300653609295,0.5013569934639072,0.49205146561463303,0.507948534385367,0.5176286515761113,0.4823713484238888
35,251,False,0.00185534263273295,64,59,0.33512862366491464,0.3406534254514454,0.3242179508836401,0.005524801786530753,1.094524666279274,0.015625,0.515625,0.46875,0.49819261333471637,0.5018073866652837,0.4916651630846501,0.5083348369153499,0.5173494938421652,0.4826505061578348
36,258,False,0.01068303975964688,65,60,0.3346582026179215,0.3399746594016677,0.3253671379804108,0.005316456783746204,1.0945369505585547,0.046153846153846156,0.5076923076923077,0.4461538461538462,0.49838110807209596,0.501618891927904,0.4903006177213474,0.5096993822786526,0.5208610460685723,0.47913895393142775
37,265,False,0.03671121362168727,70,66,0.33258088662244734,0.333710104147039,0.3337090092305136,0.0011292175245916636,1.09518456301998,0.014285714285714285,0.5285714285714286,0.45714285714285713,0.5058038201219083,0.4941961798780918,0.49808345861402986,0.5019165413859701,0.5281079408306011,0.4718920591693989
38,272,False,0.05048573637713526,70,64,0.33156985961366797,0.3293053822619071,0.339124758124425,0.002264477351760885,1.0948077849414597,0.02857142857142857,0.42857142857142855,0.5428571428571428,0.5153470644733066,0.4846529355266934,0.5064696906199112,0.4935303093800888,0.5405823108170079,0.4594176891829921
39,279,False,0.004657778141105357,81,72,0.3325401387763662,0.33192329330437764,0.335536567919256,0.0006168454719885363,1.0944231646164087,0.06172839506172839,0.4691358024691358,0.4691358024691358,0.5147142149221323,0.4852857850778676,0.5052551520709986,0.4947448479290015,0.5414900081654161,0.4585099918345838
40,286,False,0.009438218653398492,83,80,0.33236198834104796,0.3321744077503224,0.3354636039086295,0.00018758059072554456,1.0949574223592289,0.024096385542168676,0.4578313253012048,0.5180722891566265,0.5126297579292382,0.4873702420707618,0.5030104034590955,0.4969895965409045,0.5401782425578834,0.4598217574421166
41,293,False,0.020760302689248406,64,59,0.333780230256555,0.33796546216254475,0.3282543075809004,0.004185231905989739,1.0929292492432392,0.015625,0.46875,0.515625,0.5155356978921685,0.48446430210783165,0.5043209546492977,0.49567904535070223,0.5467386590251319,0.4532613409748682
42,300,False,0.002483875832486597,69,66,0.33285138435924666,0.3357226314254126,0.3314259842153408,0.0028712470661659273,1.0935487961986763,0.0,0.4927536231884058,0.5072463768115942,0.5153614868761928,0.4846385131238073,0.5037303413978165,0.4962696586021836,0.5473591573035471,0.4526408426964529
43,307,False,0.015615065693356618,73,66,0.33459581905384655,0.3416148014022145,0.3237893795439389,0.0070189823483679525,1.0916691380214343,0.0136986301369863,0.5068493150684932,0.4794520547945205,0.5185560835621323,0.4814439164378676,0.5068671498204583,0.4931328501795417,0.5505543450306237,0.4494456549693764
44,314,False,0.04620347781908903,53,51,0.3360188384729274,0.3441719020884134,0.3198092594386591,0.008153063615486011,1.0927656155560608,0.018867924528301886,0.5471698113207547,0.4339622641509434,0.5277887032914633,0.4722112967085366,0.5158183849457326,0.4841816150542674,0.5604809629805383,0.43951903701946177
45,321,False,0.01880700706049687,62,55,0.33012437530843003,0.32900522622817907,0.34087039846339073,0.0011191490802509585,1.0917685628462297,0.0,0.3870967741935484,0.6129032258064516,0.5306987994502899,0.46930120054971025,0.5175248258591322,0.4824751741408679,0.5661134557883242,0.4338865442116759
