round,prototype_step_m,theta_0_0,theta_0_1,theta_1_0,theta_1_1,theta_2_0,theta_2_1,theta_3_0,theta_3_1,theta_4_0,theta_4_1,softmax_0_0,softmax_0_1,softmax_1_0,softmax_1_1,softmax_2_0,softmax_2_1,softmax_3_0,softmax_3_1,softmax_4_0,softmax_4_1
0,0,0.03716270856017211,0.02715771341525975,-0.03327548536443472,0.01160806615333599,0.005834290457036411,0.010934429836450647,0.0435714388974095,0.011179777438734113,0.03394567815359475,0.003378953474444573,0.5025012279218684,0.4974987720781317,0.48878099547874376,0.5112190045212562,0.49872496791892834,0.5012750320810717,0.5080972073979009,0.49190279260209907,0.5076410862411113,0.49235891375888874
1,0,0.03716270856017211,0.02715771341525975,-0.03327548536443472,0.01160806615333599,0.005834290457036411,0.010934429836450647,0.0435714388974095,0.011179777438734113,0.03394567815359475,0.003378953474444573,0.5025012279218684,0.4974987720781317,0.48878099547874376,0.5112190045212562,0.49872496791892834,0.5012750320810717,0.5080972073979009,0.49190279260209907,0.5076410862411113,0.49235891375888874
2,0,0.03716270856017211,0.02715771341525975,-0.03327548536443472,0.01160806615333599,0.005834290457036411,0.010934429836450647,0.0435714388974095,0.011179777438734113,0.03394567815359475,0.003378953474444573,0.5025012279218684,0.4974987720781317,0.48878099547874376,0.5112190045212562,0.49872496791892834,0.5012750320810717,0.5080972073979009,0.49190279260209907,0.5076410862411113,0.49235891375888874
3,0,0.03716270856017211,0.02715771341525975,-0.03327548536443472,0.01160806615333599,0.005834290457036411,0.010934429836450647,0.0435714388974095,0.011179777438734113,0.03394567815359475,0.003378953474444573,0.5025012279218684,0.4974987720781317,0.48878099547874376,0.5112190045212562,0.49872496791892834,0.5012750320810717,0.5080972073979009,0.49190279260209907,0.5076410862411113,0.49235891375888874
4,0,0.03716270856017211,0.02715771341525975,-0.03327548536443472,0.01160806615333599,0.005834290457036411,0.010934429836450647,0.0435714388974095,0.011179777438734113,0.03394567815359475,0.003378953474444573,0.5025012279218684,0.4974987720781317,0.48878099547874376,0.5112190045212562,0.49872496791892834,0.5012750320810717,0.5080972073979009,0.49190279260209907,0.5076410862411113,0.49235891375888874
5,0,0.03716270856017211,0.02715771341525975,-0.03327548536443472,0.01160806615333599,0.005834290457036411,0.010934429836450647,0.0435714388974095,0.011179777438734113,0.03394567815359475,0.003378953474444573,0.5025012279218684,0.4974987720781317,0.48878099547874376,0.5112190045212562,0.49872496791892834,0.5012750320810717,0.5080972073979009,0.49190279260209907,0.5076410862411113,0.49235891375888874
6,1,0.6128939524185841,-0.5485735304431525,0.6020980500500702,-0.6237654692611689,0.5979957597270223,-0.5812270394335355,0.5949346581946837,-0.5401834418585401,0.5872960090030379,-0.5499713773749986,0.7615992618586769,0.23840073814132307,0.77309377349464,0.22690622650535996,0.7648080322100884,0.23519196778991158,0.7567821891181816,0.24321781088181846,0.7571775746429957,0.2428224253570042
7,1,0.6128939524185841,-0.5485735304431525,0.6020980500500702,-0.6237654692611689,0.5979957597270223,-0.5812270394335355,0.5949346581946837,-0.5401834418585401,0.5872960090030379,-0.5499713773749986,0.7615992618586769,0.23840073814132307,0.77309377349464,0.22690622650535996,0.7648080322100884,0.23519196778991158,0.7567821891181816,0.24321781088181846,0.7571775746429957,0.2428224253570042
8,1,0.6128939524185841,-0.5485735304431525,0.6020980500500702,-0.6237654692611689,0.5979957597270223,-0.5812270394335355,0.5949346581946837,-0.5401834418585401,0.5872960090030379,-0.5499713773749986,0.7615992618586769,0.23840073814132307,0.77309377349464,0.22690622650535996,0.7648080322100884,0.23519196778991158,0.7567821891181816,0.24321781088181846,0.7571775746429957,0.2428224253570042
9,1,0.6128939524185841,-0.5485735304431525,0.6020980500500702,-0.6237654692611689,0.5979957597270223,-0.5812270394335355,0.5949346581946837,-0.5401834418585401,0.5872960090030379,-0.5499713773749986,0.7615992618586769,0.23840073814132307,0.77309377349464,0.22690622650535996,0.7648080322100884,0.23519196778991158,0.7567821891181816,0.24321781088181846,0.7571775746429957,0.2428224253570042
10,1,0.6128939524185841,-0.5485735304431525,0.6020980500500702,-0.6237654692611689,0.5979957597270223,-0.5812270394335355,0.5949346581946837,-0.5401834418585401,0.5872960090030379,-0.5499713773749986,0.7615992618586769,0.23840073814132307,0.77309377349464,0.22690622650535996,0.7648080322100884,0.23519196778991158,0.7567821891181816,0.24321781088181846,0.7571775746429957,0.2428224253570042
11,1,0.6128939524185841,-0.5485735304431525,0.6020980500500702,-0.6237654692611689,0.5979957597270223,-0.5812270394335355,0.5949346581946837,-0.5401834418585401,0.5872960090030379,-0.5499713773749986,0.7615992618586769,0.23840073814132307,0.77309377349464,0.22690622650535996,0.7648080322100884,0.23519196778991158,0.7567821891181816,0.24321781088181846,0.7571775746429957,0.2428224253570042
12,1,0.6128939524185841,-0.5485735304431525,0.6020980500500702,-0.6237654692611689,0.5979957597270223,-0.5812270394335355,0.5949346581946837,-0.5401834418585401,0.5872960090030379,-0.5499713773749986,0.7615992618586769,0.23840073814132307,0.77309377349464,0.22690622650535996,0.7648080322100884,0.23519196778991158,0.7567821891181816,0.24321781088181846,0.7571775746429957,0.2428224253570042
13,2,0.5294012524249133,-0.46508083044948145,0.4876948698661605,-0.5093622890772592,0.505868117449293,-0.4890993971558062,0.5244143563554161,-0.4696631400192727,0.5157104929675123,-0.4783858613394728,0.7299723080788788,0.2700276919211211,0.7304795876827964,0.26952041231720353,0.7300679821736574,0.2699320178263425,0.7298925515066016,0.2701074484933984,0.7298962693207994,0.2701037306792005
14,2,0.5294012524249133,-0.46508083044948145,0.4876948698661605,-0.5093622890772592,0.505868117449293,-0.4890993971558062,0.5244143563554161,-0.4696631400192727,0.5157104929675123,-0.4783858613394728,0.7299723080788788,0.2700276919211211,0.7304795876827964,0.26952041231720353,0.7300679821736574,0.2699320178263425,0.7298925515066016,0.2701074484933984,0.7298962693207994,0.2701037306792005
