round,prototype_step_m,theta_0_0,theta_0_1,theta_1_0,theta_1_1,theta_2_0,theta_2_1,softmax_0_0,softmax_0_1,softmax_1_0,softmax_1_1,softmax_2_0,softmax_2_1
0,0,-0.016867998910774465,-0.04063375110179309,0.04213822910040209,-0.04487926932808904,-0.06049201029899162,0.07006578337466067,0.5059411584144294,0.49405884158557045,0.5217406579013651,0.47825934209863485,0.4674068352256329,0.5325931647743671
1,0,-0.016867998910774465,-0.04063375110179309,0.04213822910040209,-0.04487926932808904,-0.06049201029899162,0.07006578337466067,0.5059411584144294,0.49405884158557045,0.5217406579013651,0.47825934209863485,0.4674068352256329,0.5325931647743671
2,0,-0.016867998910774465,-0.04063375110179309,0.04213822910040209,-0.04487926932808904,-0.06049201029899162,0.07006578337466067,0.5059411584144294,0.49405884158557045,0.5217406579013651,0.47825934209863485,0.4674068352256329,0.5325931647743671
3,0,-0.016867998910774465,-0.04063375110179309,0.04213822910040209,-0.04487926932808904,-0.06049201029899162,0.07006578337466067,0.5059411584144294,0.49405884158557045,0.5217406579013651,0.47825934209863485,0.4674068352256329,0.5325931647743671
4,0,-0.016867998910774465,-0.04063375110179309,0.04213822910040209,-0.04487926932808904,-0.06049201029899162,0.07006578337466067,0.5059411584144294,0.49405884158557045,0.5217406579013651,0.47825934209863485,0.4674068352256329,0.5325931647743671
5,0,-0.016867998910774465,-0.04063375110179309,0.04213822910040209,-0.04487926932808904,-0.06049201029899162,0.07006578337466067,0.5059411584144294,0.49405884158557045,0.5217406579013651,0.47825934209863485,0.4674068352256329,0.5325931647743671
6,1,0.4342964645271553,-0.49179821453972056,0.37577552248252916,-0.3785165627102161,0.676894571664722,-0.667320798589053,0.7162823093046706,0.2837176906953293,0.6801132029367298,0.3198867970632703,0.7931823028618291,0.20681769713817091
7,1,0.4342964645271553,-0.49179821453972056,0.37577552248252916,-0.3785165627102161,0.676894571664722,-0.667320798589053,0.7162823093046706,0.2837176906953293,0.6801132029367298,0.3198867970632703,0.7931823028618291,0.20681769713817091
8,1,0.4342964645271553,-0.49179821453972056,0.37577552248252916,-0.3785165627102161,0.676894571664722,-0.667320798589053,0.7162823093046706,0.2837176906953293,0.6801132029367298,0.3198867970632703,0.7931823028618291,0.20681769713817091
9,1,0.4342964645271553,-0.49179821453972056,0.37577552248252916,-0.3785165627102161,0.676894571664722,-0.667320798589053,0.7162823093046706,0.2837176906953293,0.6801132029367298,0.3198867970632703,0.7931823028618291,0.20681769713817091
10,1,0.4342964645271553,-0.49179821453972056,0.37577552248252916,-0.3785165627102161,0.676894571664722,-0.667320798589053,0.7162823093046706,0.2837176906953293,0.6801132029367298,0.3198867970632703,0.7931823028618291,0.20681769713817091
11,1,0.4342964645271553,-0.49179821453972056,0.37577552248252916,-0.3785165627102161,0.676894571664722,-0.667320798589053,0.7162823093046706,0.2837176906953293,0.6801132029367298,0.3198867970632703,0.7931823028618291,0.20681769713817091
12,1,0.4342964645271553,-0.49179821453972056,0.37577552248252916,-0.3785165627102161,0.676894571664722,-0.667320798589053,0.7162823093046706,0.2837176906953293,0.6801132029367298,0.3198867970632703,0.7931823028618291,0.20681769713817091
13,2,-0.5438489833674747,0.48634723335491,-0.45481147187523613,0.4520704316475485,-0.6182274165278671,0.627801189603536,0.26304606523063073,0.7369539347693693,0.28763831976585014,0.7123616802341498,0.2233883631291341,0.7766116368708658
14,2,-0.5438489833674747,0.48634723335491,-0.45481147187523613,0.4520704316475485,-0.6182274165278671,0.627801189603536,0.26304606523063073,0.7369539347693693,0.28763831976585014,0.7123616802341498,0.2233883631291341,0.7766116368708658
15,2,-0.5438489833674747,0.48634723335491,-0.45481147187523613,0.4520704316475485,-0.6182274165278671,0.627801189603536,0.26304606523063073,0.7369539347693693,0.28763831976585014,0.7123616802341498,0.2233883631291341,0.7766116368708658
16,2,-0.5438489833674747,0.48634723335491,-0.45481147187523613,0.4520704316475485,-0.6182274165278671,0.627801189603536,0.26304606523063073,0.7369539347693693,0.28763831976585014,0.7123616802341498,0.2233883631291341,0.7766116368708658
17,2,-0.5438489833674747,0.48634723335491,-0.45481147187523613,0.4520704316475485,-0.6182274165278671,0.627801189603536,0.26304606523063073,0.7369539347693693,0.28763831976585014,0.7123616802341498,0.2233883631291341,0.7766116368708658
18,2,-0.5438489833674747,0.48634723335491,-0.45481147187523613,0.4520704316475485,-0.6182274165278671,0.627801189603536,0.26304606523063073,0.7369539347693693,0.28763831976585014,0.7123616802341498,0.2233883631291341,0.7766116368708658
19,2,-0.5438489833674747,0.48634723335491,-0.45481147187523613,0.4520704316475485,-0.6182274165278671,0.627801189603536,0.26304606523063073,0.7369539347693693,0.28763831976585014,0.7123616802341498,0.2233883631291341,0.7766116368708658
20,3,0.2317211946882315,-0.2892229447007962,0.26156991144459313,-0.26431095167228075,0.2481867110230308,-0.23861293794736138,0.627368511163824,0.37263148883617603,0.6285218773623211,0.3714781226376789,0.6193522221641291,0.38064777783587095
21,3,0.2317211946882315,-0.2892229447007962,0.26156991144459313,-0.26431095167228075,0.2481867110230308,-0.23861293794736138,0.627368511163824,0.37263148883617603,0.6285218773623211,0.3714781226376789,0.6193522221641291,0.38064777783587095
22,3,0.2317211946882315,-0.2892229447007962,0.26156991144459313,-0.26431095167228075,0.2481867110230308,-0.23861293794736138,0.627368511163824,0.37263148883617603,0.6285218773623211,0.3714781226376789,0.6193522221641291,0.38064777783587095
23,3,0.2317211946882315,-0.2892229447007962,0.26156991144459313,-0.26431095167228075,0.2481867110230308,-0.23861293794736138,0.627368511163824,0.37263148883617603,0.6285218773623211,0.3714781226376789,0.6193522221641291,0.38064777783587095
24,3,0.2317211946882315,-0.2892229447007962,0.26156991144459313,-0.26431095167228075,0.2481867110230308,-0.23861293794736138,0.627368511163824,0.37263148883617603,0.6285218773623211,0.3714781226376789,0.6193522221641291,0.38064777783587095
25,3,0.2317211946882315,-0.2892229447007962,0.26156991144459313,-0.26431095167228075,0.2481867110230308,-0.23861293794736138,0.627368511163824,0.37263148883617603,0.6285218773623211,0.3714781226376789,0.6193522221641291,0.38064777783587095
26,3,0.2317211946882315,-0.2892229447007962,0.26156991144459313,-0.26431095167228075,0.2481867110230308,-0.23861293794736138,0.627368511163824,0.37263148883617603,0.6285218773623211,0.3714781226376789,0.6193522221641291,0.38064777783587095
27,4,0.012577174059967972,-0.07007892407253266,0.036030970099138415,-0.038772010326826034,0.05218251095248344,-0.04260873787681427,0.5206522677947101,0.47934773220528987,0.5186920300033823,0.48130796999661773,0.5236800836479312,0.4763199163520688
28,4,0.012577174059967972,-0.07007892407253266,0.036030970099138415,-0.038772010326826034,0.05218251095248344,-0.04260873787681427,0.5206522677947101,0.47934773220528987,0.5186920300033823,0.48130796999661773,0.5236800836479312,0.4763199163520688
29,4,0.012577174059967972,-0.07007892407253266,0.036030970099138415,-0.038772010326826034,0.05218251095248344,-0.04260873787681427,0.5206522677947101,0.47934773220528987,0.5186920300033823,0.48130796999661773,0.5236800836479312,0.4763199163520688
30,4,0.012577174059967972,-0.07007892407253266,0.036030970099138415,-0.038772010326826034,0.05218251095248344,-0.04260873787681427,0.5206522677947101,0.47934773220528987,0.5186920300033823,0.48130796999661773,0.5236800836479312,0.4763199163520688
31,4,0.012577174059967972,-0.07007892407253266,0.036030970099138415,-0.038772010326826034,0.05218251095248344,-0.04260873787681427,0.5206522677947101,0.47934773220528987,0.5186920300033823,0.48130796999661773,0.5236800836479312,0.4763199163520688
32,4,0.012577174059967972,-0.07007892407253266,0.036030970099138415,-0.038772010326826034,0.05218251095248344,-0.04260873787681427,0.5206522677947101,0.47934773220528987,0.5186920300033823,0.48130796999661773,0.5236800836479312,0.4763199163520688
33,4,0.012577174059967972,-0.07007892407253266,0.036030970099138415,-0.038772010326826034,0.05218251095248344,-0.04260873787681427,0.5206522677947101,0.47934773220528987,0.5186920300033823,0.48130796999661773,0.5236800836479312,0.4763199163520688
34,5,-0.17451428417945267,0.11701253416688806,-0.14834619743299904,0.14560515720531142,-0.13588232369462092,0.14545609677029012,0.42763011781500476,0.5723698821849953,0.42703678640661985,0.5729632135933801,0.43012567504168336,0.5698743249583166
35,5,-0.17451428417945267,0.11701253416688806,-0.14834619743299904,0.14560515720531142,-0.13588232369462092,0.14545609677029012,0.42763011781500476,0.5723698821849953,0.42703678640661985,0.5729632135933801,0.43012567504168336,0.5698743249583166
36,5,-0.17451428417945267,0.11701253416688806,-0.14834619743299904,0.14560515720531142,-0.13588232369462092,0.14545609677029012,0.42763011781500476,0.5723698821849953,0.42703678640661985,0.5729632135933801,0.43012567504168336,0.5698743249583166
