round,i,j,r_i,r_j
0,15,6,-1.0,1.0
0,19,8,-1.0,1.0
0,18,19,-1.0,1.0
0,7,0,-1.0,1.0
0,4,8,-1.0,1.0
0,11,18,1.0,-1.0
0,9,13,-1.0,1.0
0,10,2,1.0,-1.0
0,8,16,-1.0,1.0
0,11,10,1.0,-1.0
0,17,13,1.0,-1.0
0,12,11,1.0,-1.0
0,11,1,-1.0,1.0
0,4,1,1.0,-1.0
1,16,10,1.0,-1.0
1,7,19,-1.0,1.0
1,2,18,1.0,-1.0
1,1,7,1.0,-1.0
1,1,18,1.0,-1.0
1,7,17,-1.0,1.0
1,17,15,-1.0,1.0
2,17,19,1.0,-1.0
2,9,14,-1.0,1.0
2,1,12,-1.0,1.0
2,15,8,-1.0,1.0
2,3,19,1.0,-1.0
2,19,10,-1.0,1.0
2,12,9,-1.0,1.0
2,19,1,-1.0,1.0
2,1,5,1.0,-1.0
3,16,2,-1.0,1.0
3,8,9,1.0,-1.0
3,8,14,-1.0,1.0
3,15,19,1.0,-1.0
3,1,11,-1.0,1.0
3,7,11,1.0,-1.0
3,12,19,1.0,-1.0
4,19,1,-1.0,1.0
4,8,14,-1.0,1.0
4,6,2,1.0,-1.0
4,4,0,1.0,-1.0
4,17,16,1.0,-1.0
4,0,4,1.0,-1.0
4,19,15,1.0,-1.0
4,19,17,1.0,-1.0
4,10,18,-1.0,1.0
4,15,2,-1.0,1.0
4,14,7,-1.0,1.0
4,4,6,1.0,-1.0
4,8,3,-1.0,1.0
5,14,10,1.0,-1.0
5,7,18,1.0,-1.0
5,9,18,-1.0,1.0
5,18,19,1.0,-1.0
5,4,9,1.0,-1.0
5,9,2,1.0,-1.0
5,13,3,-1.0,1.0
5,16,0,1.0,-1.0
5,17,14,1.0,-1.0
5,1,9,1.0,-1.0
5,13,12,1.0,-1.0
5,8,2,1.0,-1.0
6,10,13,1.0,-1.0
6,19,16,1.0,-1.0
6,5,3,1.0,-1.0
6,0,18,-1.0,1.0
6,15,18,1.0,-1.0
6,17,2,1.0,-1.0
6,3,16,1.0,-1.0
6,7,15,-1.0,1.0
6,10,15,-1.0,1.0
6,13,6,-1.0,1.0
7,7,17,-1.0,1.0
7,7,19,-1.0,1.0
7,15,3,-1.0,1.0
7,7,14,1.0,-1.0
7,5,8,1.0,-1.0
7,15,0,-1.0,1.0
7,18,7,1.0,-1.0
7,3,14,1.0,-1.0
8,12,4,-1.0,1.0
8,16,17,1.0,-1.0
8,0,7,1.0,-1.0
8,9,13,-1.0,1.0
8,2,7,1.0,-1.0
8,1,8,1.0,-1.0
8,0,15,-1.0,1.0
8,12,0,-1.0,1.0
9,17,14,-1.0,1.0
9,14,9,-1.0,1.0
9,18,12,-1.0,1.0
9,6,4,-1.0,1.0
9,3,7,-1.0,1.0
10,18,17,-1.0,1.0
10,8,13,-1.0,1.0
10,3,17,-1.0,1.0
10,14,5,-1.0,1.0
10,4,12,1.0,-1.0
10,15,19,-1.0,1.0
10,6,17,-1.0,1.0
10,8,2,-1.0,1.0
10,7,13,1.0,-1.0
10,8,9,1.0,-1.0
10,15,10,-1.0,1.0
10,5,3,1.0,-1.0
10,3,16,-1.0,1.0
10,6,5,1.0,-1.0
10,0,11,-1.0,1.0
11,3,8,-1.0,1.0
11,3,15,-1.0,1.0
11,5,19,-1.0,1.0
11,15,5,-1.0,1.0
11,7,5,-1.0,1.0
12,1,8,1.0,-1.0
12,11,5,1.0,-1.0
12,14,12,1.0,-1.0
12,11,6,-1.0,1.0
12,14,11,1.0,-1.0
12,12,5,-1.0,1.0
12,19,0,-1.0,1.0
12,9,19,-1.0,1.0
12,19,12,-1.0,1.0
12,15,8,-1.0,1.0
12,10,5,-1.0,1.0
12,6,8,1.0,-1.0
12,15,0,1.0,-1.0
12,8,19,-1.0,1.0
13,9,10,-1.0,1.0
13,10,11,1.0,-1.0
13,12,14,-1.0,1.0
13,14,15,1.0,-1.0
13,10,7,-1.0,1.0
13,8,2,1.0,-1.0
13,0,16,-1.0,1.0
13,6,18,-1.0,1.0
13,1,12,-1.0,1.0
13,7,6,1.0,-1.0
14,11,9,-1.0,1.0
14,19,8,-1.0,1.0
14,13,1,-1.0,1.0
14,16,7,1.0,-1.0
14,16,18,1.0,-1.0
14,18,6,-1.0,1.0
14,12,15,1.0,-1.0
14,1,11,-1.0,1.0
14,17,10,1.0,-1.0
14,2,16,-1.0,1.0
14,19,4,-1.0,1.0
14,7,2,1.0,-1.0
14,12,10,-1.0,1.0
15,8,14,1.0,-1.0
15,4,7,1.0,-1.0
15,10,8,-1.0,1.0
15,18,9,-1.0,1.0
15,15,19,1.0,-1.0
15,7,19,-1.0,1.0
15,12,18,-1.0,1.0
15,18,19,-1.0,1.0
15,16,5,-1.0,1.0
15,0,12,-1.0,1.0
15,2,10,1.0,-1.0
16,14,3,-1.0,1.0
16,16,1,-1.0,1.0
16,5,10,-1.0,1.0
16,13,7,1.0,-1.0
16,10,12,1.0,-1.0
16,16,9,1.0,-1.0
16,15,2,-1.0,1.0
16,11,14,1.0,-1.0
16,3,5,1.0,-1.0
16,17,11,-1.0,1.0
16,7,11,-1.0,1.0
17,2,13,1.0,-1.0
17,0,13,1.0,-1.0
17,19,1,1.0,-1.0
17,12,7,-1.0,1.0
17,16,2,-1.0,1.0
18,3,12,-1.0,1.0
18,15,14,-1.0,1.0
18,4,5,1.0,-1.0
18,10,2,-1.0,1.0
18,7,17,1.0,-1.0
18,3,10,-1.0,1.0
18,9,13,1.0,-1.0
18,13,12,1.0,-1.0
18,0,17,-1.0,1.0
18,19,3,-1.0,1.0
18,4,0,1.0,-1.0
18,11,10,-1.0,1.0
18,4,15,-1.0,1.0
18,12,7,-1.0,1.0
19,17,3,-1.0,1.0
19,11,17,1.0,-1.0
19,12,8,-1.0,1.0
19,18,10,1.0,-1.0
19,3,10,-1.0,1.0
19,19,4,-1.0,1.0
19,7,4,1.0,-1.0
20,10,4,-1.0,1.0
20,7,6,1.0,-1.0
20,19,10,1.0,-1.0
20,7,19,-1.0,1.0
20,0,17,1.0,-1.0
20,2,19,-1.0,1.0
20,17,18,1.0,-1.0
20,17,1,-1.0,1.0
20,5,19,-1.0,1.0
20,19,0,-1.0,1.0
20,17,5,-1.0,1.0
20,8,12,-1.0,1.0
20,1,16,-1.0,1.0
20,14,0,-1.0,1.0
20,11,9,-1.0,1.0
21,13,2,1.0,-1.0
21,11,16,1.0,-1.0
21,8,3,-1.0,1.0
21,12,3,-1.0,1.0
21,10,19,-1.0,1.0
21,1,17,-1.0,1.0
21,14,6,-1.0,1.0
21,18,16,-1.0,1.0
21,16,1,-1.0,1.0
21,0,16,1.0,-1.0
21,8,12,1.0,-1.0
22,9,1,1.0,-1.0
22,13,3,-1.0,1.0
22,11,18,-1.0,1.0
22,8,0,-1.0,1.0
22,9,12,-1.0,1.0
22,1,2,1.0,-1.0
22,4,6,1.0,-1.0
22,18,14,1.0,-1.0
22,6,13,-1.0,1.0
22,16,1,-1.0,1.0
22,12,1,1.0,-1.0
22,10,13,-1.0,1.0
22,12,2,-1.0,1.0
22,3,17,-1.0,1.0
22,11,15,1.0,-1.0
23,7,9,1.0,-1.0
23,16,11,-1.0,1.0
23,7,18,-1.0,1.0
23,18,6,1.0,-1.0
23,7,4,1.0,-1.0
23,17,9,-1.0,1.0
23,7,8,1.0,-1.0
23,6,5,-1.0,1.0
24,11,8,-1.0,1.0
24,8,19,-1.0,1.0
24,15,11,1.0,-1.0
24,14,19,-1.0,1.0
24,14,3,-1.0,1.0
24,16,2,-1.0,1.0
24,5,16,-1.0,1.0
24,2,12,-1.0,1.0
24,10,18,1.0,-1.0
24,4,5,1.0,-1.0
24,5,3,1.0,-1.0
25,16,7,-1.0,1.0
25,18,11,1.0,-1.0
25,13,1,-1.0,1.0
25,12,15,1.0,-1.0
25,3,13,1.0,-1.0
25,3,18,-1.0,1.0
25,19,16,1.0,-1.0
25,19,17,-1.0,1.0
25,16,0,-1.0,1.0
25,17,13,-1.0,1.0
25,7,9,1.0,-1.0
25,12,13,-1.0,1.0
25,5,7,1.0,-1.0
26,3,11,-1.0,1.0
26,8,19,1.0,-1.0
26,19,8,-1.0,1.0
26,16,6,-1.0,1.0
26,2,5,1.0,-1.0
26,16,14,1.0,-1.0
27,1,14,1.0,-1.0
27,9,5,1.0,-1.0
27,12,5,1.0,-1.0
27,0,17,-1.0,1.0
27,6,11,-1.0,1.0
27,15,19,1.0,-1.0
27,7,10,1.0,-1.0
27,4,5,1.0,-1.0
27,19,17,1.0,-1.0
27,15,6,1.0,-1.0
27,18,11,1.0,-1.0
27,0,15,1.0,-1.0
28,19,10,1.0,-1.0
28,11,14,-1.0,1.0
28,12,17,1.0,-1.0
28,18,2,1.0,-1.0
28,11,8,-1.0,1.0
28,15,7,-1.0,1.0
28,17,4,-1.0,1.0
28,4,5,-1.0,1.0
28,13,10,1.0,-1.0
28,9,19,-1.0,1.0
29,3,18,-1.0,1.0
29,14,10,1.0,-1.0
29,11,17,1.0,-1.0
29,17,6,-1.0,1.0
29,14,2,-1.0,1.0
29,8,12,1.0,-1.0
29,17,10,1.0,-1.0
29,8,13,-1.0,1.0
29,12,4,-1.0,1.0
30,11,19,1.0,-1.0
30,13,12,1.0,-1.0
30,19,16,-1.0,1.0
30,12,17,1.0,-1.0
30,3,2,1.0,-1.0
30,5,0,-1.0,1.0
30,7,1,1.0,-1.0
30,2,19,1.0,-1.0
30,15,16,1.0,-1.0
31,2,19,-1.0,1.0
31,19,9,-1.0,1.0
31,9,2,1.0,-1.0
31,8,4,1.0,-1.0
31,16,4,-1.0,1.0
31,13,10,1.0,-1.0
31,17,4,-1.0,1.0
31,14,2,-1.0,1.0
31,10,12,1.0,-1.0
31,17,6,1.0,-1.0
32,10,14,1.0,-1.0
32,11,0,-1.0,1.0
32,1,5,-1.0,1.0
32,19,6,-1.0,1.0
32,9,3,1.0,-1.0
33,13,7,-1.0,1.0
33,3,17,-1.0,1.0
33,15,0,-1.0,1.0
33,7,12,-1.0,1.0
33,7,5,1.0,-1.0
34,7,12,1.0,-1.0
34,6,7,1.0,-1.0
34,5,1,-1.0,1.0
34,10,12,-1.0,1.0
34,9,2,1.0,-1.0
34,16,6,-1.0,1.0
34,9,15,-1.0,1.0
34,6,13,-1.0,1.0
34,8,9,1.0,-1.0
34,10,1,-1.0,1.0
34,6,8,1.0,-1.0
34,5,15,-1.0,1.0
35,17,12,1.0,-1.0
35,5,12,-1.0,1.0
35,18,1,-1.0,1.0
35,10,7,-1.0,1.0
35,18,13,-1.0,1.0
35,17,13,1.0,-1.0
35,7,2,-1.0,1.0
35,10,12,1.0,-1.0
35,16,4,1.0,-1.0
35,2,14,-1.0,1.0
35,19,14,1.0,-1.0
35,1,19,-1.0,1.0
36,18,0,-1.0,1.0
36,17,1,1.0,-1.0
36,2,3,1.0,-1.0
36,7,1,1.0,-1.0
36,6,13,-1.0,1.0
36,10,11,1.0,-1.0
36,9,7,1.0,-1.0
36,2,16,-1.0,1.0
36,7,6,-1.0,1.0
36,9,12,1.0,-1.0
36,3,5,1.0,-1.0
37,0,17,-1.0,1.0
37,18,0,-1.0,1.0
37,1,4,1.0,-1.0
37,8,11,-1.0,1.0
37,2,0,1.0,-1.0
37,19,10,1.0,-1.0
37,5,15,1.0,-1.0
37,6,11,-1.0,1.0
37,7,14,1.0,-1.0
37,10,15,1.0,-1.0
37,10,13,-1.0,1.0
37,5,13,-1.0,1.0
38,9,17,-1.0,1.0
38,6,2,1.0,-1.0
38,10,0,-1.0,1.0
38,10,13,-1.0,1.0
38,8,6,1.0,-1.0
38,3,11,-1.0,1.0
39,3,7,1.0,-1.0
39,5,14,-1.0,1.0
39,10,18,1.0,-1.0
39,13,15,1.0,-1.0
39,17,1,-1.0,1.0
39,14,19,1.0,-1.0
39,14,6,-1.0,1.0
39,3,17,-1.0,1.0
39,15,1,-1.0,1.0
39,17,0,1.0,-1.0
39,10,7,-1.0,1.0
40,8,13,-1.0,1.0
40,5,11,-1.0,1.0
40,10,16,1.0,-1.0
40,5,1,1.0,-1.0
40,18,14,1.0,-1.0
40,6,14,-1.0,1.0
40,12,6,-1.0,1.0
40,18,13,1.0,-1.0
40,16,6,1.0,-1.0
40,18,10,1.0,-1.0
40,7,8,1.0,-1.0
41,7,15,-1.0,1.0
41,3,16,-1.0,1.0
41,4,1,-1.0,1.0
41,3,1,1.0,-1.0
41,9,19,1.0,-1.0
41,17,2,-1.0,1.0
42,1,18,1.0,-1.0
42,0,1,1.0,-1.0
42,8,13,-1.0,1.0
42,7,14,-1.0,1.0
42,11,5,-1.0,1.0
42,15,10,1.0,-1.0
42,3,10,-1.0,1.0
42,1,17,-1.0,1.0
43,14,10,1.0,-1.0
43,11,2,-1.0,1.0
43,9,14,-1.0,1.0
43,14,8,-1.0,1.0
43,11,15,1.0,-1.0
43,10,19,1.0,-1.0
43,10,0,1.0,-1.0
43,0,6,1.0,-1.0
43,14,15,1.0,-1.0
43,19,0,1.0,-1.0
44,0,18,-1.0,1.0
44,11,19,1.0,-1.0
44,4,12,-1.0,1.0
44,10,19,-1.0,1.0
44,3,2,-1.0,1.0
44,12,16,1.0,-1.0
44,18,1,1.0,-1.0
44,9,17,1.0,-1.0
44,6,2,1.0,-1.0
45,18,19,1.0,-1.0
45,14,19,1.0,-1.0
45,6,2,-1.0,1.0
45,11,19,1.0,-1.0
45,4,11,-1.0,1.0
45,3,11,-1.0,1.0
45,7,6,1.0,-1.0
45,12,18,1.0,-1.0
45,6,0,1.0,-1.0
46,8,0,1.0,-1.0
46,13,4,1.0,-1.0
46,2,7,1.0,-1.0
46,5,3,1.0,-1.0
46,7,6,-1.0,1.0
46,0,6,-1.0,1.0
46,0,13,-1.0,1.0
46,13,8,-1.0,1.0
46,4,7,-1.0,1.0
46,18,3,-1.0,1.0
46,3,4,-1.0,1.0
47,11,4,-1.0,1.0
47,5,1,-1.0,1.0
47,12,4,-1.0,1.0
47,4,3,1.0,-1.0
47,19,18,1.0,-1.0
48,4,1,-1.0,1.0
48,0,19,-1.0,1.0
48,2,17,1.0,-1.0
48,3,17,-1.0,1.0
48,4,18,-1.0,1.0
48,14,16,-1.0,1.0
48,15,0,-1.0,1.0
48,10,13,1.0,-1.0
48,3,11,-1.0,1.0
48,19,6,-1.0,1.0
48,19,14,-1.0,1.0
48,13,17,1.0,-1.0
48,8,4,1.0,-1.0
48,9,6,1.0,-1.0
49,3,8,1.0,-1.0
49,2,11,1.0,-1.0
49,10,0,-1.0,1.0
49,6,9,1.0,-1.0
49,1,7,1.0,-1.0
49,14,8,-1.0,1.0
49,11,3,1.0,-1.0
50,11,3,-1.0,1.0
50,17,16,1.0,-1.0
50,11,15,1.0,-1.0
50,11,17,-1.0,1.0
50,18,5,-1.0,1.0
50,6,11,-1.0,1.0
50,7,6,1.0,-1.0
50,16,4,-1.0,1.0
50,2,14,-1.0,1.0
51,9,5,1.0,-1.0
51,16,6,-1.0,1.0
51,19,6,-1.0,1.0
51,7,2,1.0,-1.0
51,4,12,-1.0,1.0
51,11,2,-1.0,1.0
51,8,5,-1.0,1.0
51,14,11,1.0,-1.0
51,12,9,-1.0,1.0
51,1,15,1.0,-1.0
51,10,1,-1.0,1.0
51,5,2,-1.0,1.0
51,13,19,-1.0,1.0
52,6,3,1.0,-1.0
52,13,17,1.0,-1.0
52,14,1,-1.0,1.0
52,1,15,-1.0,1.0
52,1,4,1.0,-1.0
53,12,7,-1.0,1.0
53,19,5,1.0,-1.0
53,13,0,-1.0,1.0
53,10,8,-1.0,1.0
53,17,14,1.0,-1.0
53,4,6,1.0,-1.0
53,3,14,-1.0,1.0
54,10,9,1.0,-1.0
54,19,14,1.0,-1.0
54,4,9,1.0,-1.0
54,4,15,1.0,-1.0
54,1,10,-1.0,1.0
54,14,13,-1.0,1.0
54,13,19,1.0,-1.0
55,14,11,1.0,-1.0
55,1,5,-1.0,1.0
55,9,1,1.0,-1.0
55,17,12,1.0,-1.0
55,3,7,1.0,-1.0
55,17,10,1.0,-1.0
55,18,7,-1.0,1.0
55,16,3,1.0,-1.0
55,19,0,-1.0,1.0
55,10,2,-1.0,1.0
55,1,17,-1.0,1.0
55,8,11,1.0,-1.0
55,1,16,-1.0,1.0
56,5,2,-1.0,1.0
56,0,17,-1.0,1.0
56,6,16,-1.0,1.0
56,5,12,-1.0,1.0
56,10,19,-1.0,1.0
56,1,12,-1.0,1.0
56,3,6,1.0,-1.0
56,5,3,1.0,-1.0
56,16,15,1.0,-1.0
56,11,9,1.0,-1.0
56,6,7,1.0,-1.0
56,2,3,-1.0,1.0
57,8,3,1.0,-1.0
57,3,1,1.0,-1.0
57,4,8,-1.0,1.0
57,5,4,1.0,-1.0
57,7,11,-1.0,1.0
57,18,0,-1.0,1.0
57,13,15,1.0,-1.0
57,5,8,1.0,-1.0
57,5,15,-1.0,1.0
57,12,10,1.0,-1.0
57,14,4,-1.0,1.0
57,4,5,1.0,-1.0
58,11,4,1.0,-1.0
58,10,7,-1.0,1.0
58,12,18,-1.0,1.0
58,0,18,1.0,-1.0
58,19,10,1.0,-1.0
58,18,1,1.0,-1.0
58,3,19,-1.0,1.0
58,7,2,-1.0,1.0
58,3,8,1.0,-1.0
58,2,6,1.0,-1.0
58,3,16,-1.0,1.0
59,8,10,-1.0,1.0
59,9,5,1.0,-1.0
59,16,4,1.0,-1.0
59,18,14,1.0,-1.0
59,4,7,-1.0,1.0
60,7,9,-1.0,1.0
60,7,10,1.0,-1.0
60,4,0,1.0,-1.0
60,3,6,-1.0,1.0
60,7,0,-1.0,1.0
60,2,18,1.0,-1.0
60,15,7,1.0,-1.0
60,12,6,-1.0,1.0
60,13,7,-1.0,1.0
60,19,15,-1.0,1.0
60,11,12,1.0,-1.0
60,17,7,-1.0,1.0
60,12,8,-1.0,1.0
61,18,1,-1.0,1.0
61,4,8,1.0,-1.0
61,13,4,-1.0,1.0
61,4,14,-1.0,1.0
61,0,6,1.0,-1.0
61,11,8,-1.0,1.0
61,16,10,1.0,-1.0
61,9,14,1.0,-1.0
61,15,0,-1.0,1.0
61,10,15,1.0,-1.0
61,18,17,-1.0,1.0
62,16,14,-1.0,1.0
62,10,15,1.0,-1.0
62,13,11,1.0,-1.0
62,12,14,1.0,-1.0
62,1,6,1.0,-1.0
62,12,17,1.0,-1.0
62,16,0,-1.0,1.0
62,1,9,-1.0,1.0
62,14,19,1.0,-1.0
63,11,0,1.0,-1.0
63,8,0,-1.0,1.0
63,0,12,-1.0,1.0
63,16,12,1.0,-1.0
63,10,3,-1.0,1.0
63,14,2,-1.0,1.0
63,1,10,1.0,-1.0
63,19,11,1.0,-1.0
63,2,8,1.0,-1.0
63,17,6,1.0,-1.0
63,10,7,1.0,-1.0
63,19,17,1.0,-1.0
63,12,10,-1.0,1.0
64,19,10,1.0,-1.0
64,4,10,-1.0,1.0
64,7,15,1.0,-1.0
64,17,6,1.0,-1.0
64,1,4,-1.0,1.0
64,11,18,-1.0,1.0
64,2,16,-1.0,1.0
64,6,19,-1.0,1.0
64,17,12,-1.0,1.0
65,19,17,1.0,-1.0
65,1,19,1.0,-1.0
65,9,8,1.0,-1.0
65,17,1,-1.0,1.0
65,2,5,1.0,-1.0
65,8,7,1.0,-1.0
65,11,1,-1.0,1.0
65,3,17,-1.0,1.0
65,19,15,-1.0,1.0
65,10,12,1.0,-1.0
65,7,6,1.0,-1.0
65,2,15,-1.0,1.0
65,2,7,1.0,-1.0
65,0,15,-1.0,1.0
65,3,19,-1.0,1.0
66,18,17,1.0,-1.0
66,2,1,1.0,-1.0
66,6,2,1.0,-1.0
66,4,13,-1.0,1.0
66,14,1,-1.0,1.0
66,17,16,1.0,-1.0
67,7,11,-1.0,1.0
67,0,11,-1.0,1.0
67,4,6,-1.0,1.0
67,4,7,1.0,-1.0
67,8,7,1.0,-1.0
67,19,1,1.0,-1.0
67,16,5,1.0,-1.0
67,17,16,1.0,-1.0
67,10,0,-1.0,1.0
67,14,9,-1.0,1.0
68,19,13,1.0,-1.0
68,4,10,-1.0,1.0
68,13,12,-1.0,1.0
68,5,16,-1.0,1.0
68,16,3,1.0,-1.0
68,10,16,-1.0,1.0
68,16,7,-1.0,1.0
69,7,17,-1.0,1.0
69,6,17,-1.0,1.0
69,9,7,1.0,-1.0
69,3,6,-1.0,1.0
69,7,18,-1.0,1.0
70,19,14,1.0,-1.0
70,8,16,1.0,-1.0
70,15,10,1.0,-1.0
70,5,9,1.0,-1.0
70,2,10,-1.0,1.0
70,10,8,-1.0,1.0
70,3,1,1.0,-1.0
70,7,15,-1.0,1.0
71,16,13,1.0,-1.0
71,12,2,-1.0,1.0
71,9,3,1.0,-1.0
71,19,14,1.0,-1.0
71,11,2,-1.0,1.0
72,18,19,-1.0,1.0
72,11,9,-1.0,1.0
72,11,17,-1.0,1.0
72,3,18,1.0,-1.0
72,16,12,-1.0,1.0
72,19,13,1.0,-1.0
72,4,12,-1.0,1.0
73,19,1,-1.0,1.0
73,11,18,-1.0,1.0
73,15,16,-1.0,1.0
73,4,17,-1.0,1.0
73,11,19,1.0,-1.0
73,17,2,-1.0,1.0
73,2,9,1.0,-1.0
73,13,16,1.0,-1.0
73,8,4,-1.0,1.0
73,11,5,1.0,-1.0
73,9,4,1.0,-1.0
73,12,15,-1.0,1.0
73,0,12,1.0,-1.0
73,14,0,-1.0,1.0
73,14,5,1.0,-1.0
74,18,17,1.0,-1.0
74,13,7,-1.0,1.0
74,13,9,-1.0,1.0
74,1,4,1.0,-1.0
74,18,16,1.0,-1.0
74,1,5,-1.0,1.0
74,15,11,1.0,-1.0
74,0,13,1.0,-1.0
74,5,17,-1.0,1.0
74,6,14,-1.0,1.0
74,3,5,-1.0,1.0
75,16,4,-1.0,1.0
75,3,4,-1.0,1.0
75,9,5,1.0,-1.0
75,4,3,1.0,-1.0
75,13,18,-1.0,1.0
75,6,0,-1.0,1.0
75,2,16,1.0,-1.0
75,11,15,1.0,-1.0
75,1,13,1.0,-1.0
75,2,9,1.0,-1.0
75,8,14,-1.0,1.0
75,9,4,1.0,-1.0
76,10,6,1.0,-1.0
76,14,1,1.0,-1.0
76,18,10,1.0,-1.0
76,13,16,1.0,-1.0
76,18,17,1.0,-1.0
76,16,13,1.0,-1.0
76,7,5,-1.0,1.0
76,15,8,-1.0,1.0
76,13,1,-1.0,1.0
76,1,5,1.0,-1.0
76,15,2,-1.0,1.0
76,3,15,-1.0,1.0
76,2,11,-1.0,1.0
76,11,18,1.0,-1.0
77,16,12,1.0,-1.0
77,10,3,1.0,-1.0
77,8,3,1.0,-1.0
77,18,8,1.0,-1.0
77,13,8,1.0,-1.0
77,3,1,1.0,-1.0
77,11,6,-1.0,1.0
78,14,1,-1.0,1.0
78,11,0,-1.0,1.0
78,16,19,1.0,-1.0
78,13,4,-1.0,1.0
78,0,18,-1.0,1.0
78,11,12,-1.0,1.0
78,5,15,-1.0,1.0
78,14,10,-1.0,1.0
78,15,3,-1.0,1.0
78,2,19,-1.0,1.0
78,3,4,1.0,-1.0
78,3,7,1.0,-1.0
78,12,18,-1.0,1.0
79,8,13,1.0,-1.0
79,3,6,1.0,-1.0
79,0,3,1.0,-1.0
79,14,19,-1.0,1.0
79,16,9,-1.0,1.0
79,4,16,1.0,-1.0
79,4,17,1.0,-1.0
79,18,8,-1.0,1.0
79,6,13,-1.0,1.0
79,13,17,1.0,-1.0
79,16,2,-1.0,1.0
79,6,2,1.0,-1.0
80,1,15,1.0,-1.0
80,15,5,1.0,-1.0
80,9,15,1.0,-1.0
80,0,7,1.0,-1.0
80,8,9,1.0,-1.0
80,16,0,-1.0,1.0
80,1,18,-1.0,1.0
80,1,6,1.0,-1.0
80,6,14,-1.0,1.0
80,16,12,1.0,-1.0
80,4,0,-1.0,1.0
80,18,6,-1.0,1.0
80,0,5,1.0,-1.0
80,19,16,1.0,-1.0
81,5,7,1.0,-1.0
81,5,10,-1.0,1.0
81,6,3,-1.0,1.0
81,15,3,-1.0,1.0
81,0,9,1.0,-1.0
81,2,17,-1.0,1.0
81,13,14,-1.0,1.0
81,8,13,-1.0,1.0
82,14,12,-1.0,1.0
82,13,3,-1.0,1.0
82,1,4,1.0,-1.0
82,14,8,-1.0,1.0
82,12,3,-1.0,1.0
82,19,10,1.0,-1.0
82,1,18,-1.0,1.0
82,17,0,1.0,-1.0
82,7,10,1.0,-1.0
82,15,14,1.0,-1.0
82,2,15,1.0,-1.0
82,15,7,-1.0,1.0
82,19,15,1.0,-1.0
82,4,17,-1.0,1.0
83,2,14,-1.0,1.0
83,5,14,-1.0,1.0
83,3,13,1.0,-1.0
83,7,19,-1.0,1.0
83,17,12,-1.0,1.0
83,6,10,-1.0,1.0
83,18,16,1.0,-1.0
83,7,6,-1.0,1.0
83,15,17,-1.0,1.0
84,14,9,-1.0,1.0
84,10,3,-1.0,1.0
84,13,8,-1.0,1.0
84,18,11,1.0,-1.0
84,1,2,1.0,-1.0
84,4,1,1.0,-1.0
84,19,10,1.0,-1.0
85,1,12,-1.0,1.0
85,19,18,1.0,-1.0
85,12,9,-1.0,1.0
85,15,8,-1.0,1.0
85,3,11,1.0,-1.0
85,11,19,1.0,-1.0
85,16,6,-1.0,1.0
86,12,9,-1.0,1.0
86,12,19,1.0,-1.0
86,7,16,-1.0,1.0
86,19,3,-1.0,1.0
86,7,15,-1.0,1.0
86,6,3,-1.0,1.0
86,6,8,1.0,-1.0
87,2,19,-1.0,1.0
87,2,15,1.0,-1.0
87,15,19,-1.0,1.0
87,19,8,-1.0,1.0
87,17,13,1.0,-1.0
87,3,16,-1.0,1.0
87,19,12,1.0,-1.0
88,0,13,-1.0,1.0
88,19,16,1.0,-1.0
88,6,2,-1.0,1.0
88,3,19,1.0,-1.0
88,10,0,-1.0,1.0
88,15,4,1.0,-1.0
89,5,15,-1.0,1.0
89,2,7,1.0,-1.0
89,1,4,1.0,-1.0
89,15,18,-1.0,1.0
89,17,4,-1.0,1.0
89,15,17,-1.0,1.0
89,0,15,1.0,-1.0
89,18,12,1.0,-1.0
89,1,12,-1.0,1.0
89,3,14,-1.0,1.0
90,0,8,1.0,-1.0
90,18,8,-1.0,1.0
90,11,16,-1.0,1.0
90,10,17,1.0,-1.0
90,2,11,1.0,-1.0
90,14,15,1.0,-1.0
90,13,8,-1.0,1.0
90,9,7,1.0,-1.0
90,1,2,1.0,-1.0
90,9,2,1.0,-1.0
90,10,14,1.0,-1.0
91,2,15,1.0,-1.0
91,19,11,1.0,-1.0
91,5,4,1.0,-1.0
91,2,18,-1.0,1.0
91,2,1,1.0,-1.0
91,16,11,-1.0,1.0
91,19,1,1.0,-1.0
91,0,13,-1.0,1.0
92,13,14,1.0,-1.0
92,1,3,-1.0,1.0
92,19,18,1.0,-1.0
92,11,2,-1.0,1.0
92,15,16,1.0,-1.0
93,0,13,1.0,-1.0
93,14,4,-1.0,1.0
93,18,2,-1.0,1.0
93,9,0,1.0,-1.0
93,5,10,-1.0,1.0
93,4,13,-1.0,1.0
93,4,0,1.0,-1.0
94,1,3,1.0,-1.0
94,16,15,1.0,-1.0
94,17,14,-1.0,1.0
94,7,11,-1.0,1.0
94,16,4,-1.0,1.0
94,8,15,1.0,-1.0
94,10,9,1.0,-1.0
94,1,12,-1.0,1.0
94,5,11,-1.0,1.0
94,11,4,-1.0,1.0
94,15,6,-1.0,1.0
95,19,12,-1.0,1.0
95,8,9,1.0,-1.0
95,3,5,1.0,-1.0
95,8,11,-1.0,1.0
95,19,2,-1.0,1.0
95,19,8,1.0,-1.0
95,16,8,-1.0,1.0
95,0,13,-1.0,1.0
95,3,16,1.0,-1.0
95,8,0,1.0,-1.0
96,17,14,1.0,-1.0
96,2,15,-1.0,1.0
96,12,2,-1.0,1.0
96,7,0,1.0,-1.0
