round,prototype_step_m,theta_0_0,theta_0_1,theta_1_0,theta_1_1,softmax_0_0,softmax_0_1,softmax_1_0,softmax_1_1
0,0,-0.016867998910774465,-0.04063375110179309,0.04213822910040209,-0.04487926932808904,0.5059411584144294,0.49405884158557045,0.5217406579013651,0.47825934209863485
1,0,-0.016867998910774465,-0.04063375110179309,0.04213822910040209,-0.04487926932808904,0.5059411584144294,0.49405884158557045,0.5217406579013651,0.47825934209863485
2,0,-0.016867998910774465,-0.04063375110179309,0.04213822910040209,-0.04487926932808904,0.5059411584144294,0.49405884158557045,0.5217406579013651,0.47825934209863485
3,0,-0.016867998910774465,-0.04063375110179309,0.04213822910040209,-0.04487926932808904,0.5059411584144294,0.49405884158557045,0.5217406579013651,0.47825934209863485
4,0,-0.016867998910774465,-0.04063375110179309,0.04213822910040209,-0.04487926932808904,0.5059411584144294,0.49405884158557045,0.5217406579013651,0.47825934209863485
5,0,-0.016867998910774465,-0.04063375110179309,0.04213822910040209,-0.04487926932808904,0.5059411584144294,0.49405884158557045,0.5217406579013651,0.47825934209863485
6,1,-0.639763964481864,0.5822622144692969,-0.7395602602129044,0.7368192199852175,0.22758007728643245,0.7724199227135675,0.18597490035413852,0.8140250996458614
7,1,-0.639763964481864,0.5822622144692969,-0.7395602602129044,0.7368192199852175,0.22758007728643245,0.7724199227135675,0.18597490035413852,0.8140250996458614
8,1,-0.639763964481864,0.5822622144692969,-0.7395602602129044,0.7368192199852175,0.22758007728643245,0.7724199227135675,0.18597490035413852,0.8140250996458614
9,1,-0.639763964481864,0.5822622144692969,-0.7395602602129044,0.7368192199852175,0.22758007728643245,0.7724199227135675,0.18597490035413852,0.8140250996458614
10,1,-0.639763964481864,0.5822622144692969,-0.7395602602129044,0.7368192199852175,0.22758007728643245,0.7724199227135675,0.18597490035413852,0.8140250996458614
11,1,-0.639763964481864,0.5822622144692969,-0.7395602602129044,0.7368192199852175,0.22758007728643245,0.7724199227135675,0.18597490035413852,0.8140250996458614
12,1,-0.639763964481864,0.5822622144692969,-0.7395602602129044,0.7368192199852175,0.22758007728643245,0.7724199227135675,0.18597490035413852,0.8140250996458614
13,2,0.8728131088406386,-0.9303148588532056,1.0009316230638472,-1.0036726632915336,0.8585292741476327,0.14147072585236736,0.8812796515623521,0.11872034843764792
14,2,0.8728131088406386,-0.9303148588532056,1.0009316230638472,-1.0036726632915336,0.8585292741476327,0.14147072585236736,0.8812796515623521,0.11872034843764792
15,2,0.8728131088406386,-0.9303148588532056,1.0009316230638472,-1.0036726632915336,0.8585292741476327,0.14147072585236736,0.8812796515623521,0.11872034843764792
16,2,0.8728131088406386,-0.9303148588532056,1.0009316230638472,-1.0036726632915336,0.8585292741476327,0.14147072585236736,0.8812796515623521,0.11872034843764792
17,2,0.8728131088406386,-0.9303148588532056,1.0009316230638472,-1.0036726632915336,0.8585292741476327,0.14147072585236736,0.8812796515623521,0.11872034843764792
18,2,0.8728131088406386,-0.9303148588532056,1.0009316230638472,-1.0036726632915336,0.8585292741476327,0.14147072585236736,0.8812796515623521,0.11872034843764792
19,2,0.8728131088406386,-0.9303148588532056,1.0009316230638472,-1.0036726632915336,0.8585292741476327,0.14147072585236736,0.8812796515623521,0.11872034843764792
20,3,-0.8173902542764702,0.7598885042639031,-0.7771075763909987,0.7743665361633123,0.17118122149619833,0.8288187785038016,0.17487346247896376,0.8251265375210363
21,3,-0.8173902542764702,0.7598885042639031,-0.7771075763909987,0.7743665361633123,0.17118122149619833,0.8288187785038016,0.17487346247896376,0.8251265375210363
22,3,-0.8173902542764702,0.7598885042639031,-0.7771075763909987,0.7743665361633123,0.17118122149619833,0.8288187785038016,0.17487346247896376,0.8251265375210363
23,3,-0.8173902542764702,0.7598885042639031,-0.7771075763909987,0.7743665361633123,0.17118122149619833,0.8288187785038016,0.17487346247896376,0.8251265375210363
24,3,-0.8173902542764702,0.7598885042639031,-0.7771075763909987,0.7743665361633123,0.17118122149619833,0.8288187785038016,0.17487346247896376,0.8251265375210363
25,3,-0.8173902542764702,0.7598885042639031,-0.7771075763909987,0.7743665361633123,0.17118122149619833,0.8288187785038016,0.17487346247896376,0.8251265375210363
26,3,-0.8173902542764702,0.7598885042639031,-0.7771075763909987,0.7743665361633123,0.17118122149619833,0.8288187785038016,0.17487346247896376,0.8251265375210363
27,4,0.349433566624028,-0.4069353166365951,0.37271675294695283,-0.37545779317463923,0.6805648604250426,0.3194351395749575,0.678780811882483,0.32121918811751693
28,4,0.349433566624028,-0.4069353166365951,0.37271675294695283,-0.37545779317463923,0.6805648604250426,0.3194351395749575,0.678780811882483,0.32121918811751693
29,4,0.349433566624028,-0.4069353166365951,0.37271675294695283,-0.37545779317463923,0.6805648604250426,0.3194351395749575,0.678780811882483,0.32121918811751693
30,4,0.349433566624028,-0.4069353166365951,0.37271675294695283,-0.37545779317463923,0.6805648604250426,0.3194351395749575,0.678780811882483,0.32121918811751693
31,4,0.349433566624028,-0.4069353166365951,0.37271675294695283,-0.37545779317463923,0.6805648604250426,0.3194351395749575,0.678780811882483,0.32121918811751693
32,4,0.349433566624028,-0.4069353166365951,0.37271675294695283,-0.37545779317463923,0.6805648604250426,0.3194351395749575,0.678780811882483,0.32121918811751693
33,4,0.349433566624028,-0.4069353166365951,0.37271675294695283,-0.37545779317463923,0.6805648604250426,0.3194351395749575,0.678780811882483,0.32121918811751693
34,5,-0.32076567385244914,0.26326392383988195,-0.2548897889579782,0.252148748730292,0.35800591131086884,0.6419940886891312,0.3758880176130278,0.6241119823869723
35,5,-0.32076567385244914,0.26326392383988195,-0.2548897889579782,0.252148748730292,0.35800591131086884,0.6419940886891312,0.3758880176130278,0.6241119823869723
36,5,-0.32076567385244914,0.26326392383988195,-0.2548897889579782,0.252148748730292,0.35800591131086884,0.6419940886891312,0.3758880176130278,0.6241119823869723
37,5,-0.32076567385244914,0.26326392383988195,-0.2548897889579782,0.252148748730292,0.35800591131086884,0.6419940886891312,0.3758880176130278,0.6241119823869723
38,5,-0.32076567385244914,0.26326392383988195,-0.2548897889579782,0.252148748730292,0.35800591131086884,0.6419940886891312,0.3758880176130278,0.6241119823869723
39,5,-0.32076567385244914,0.26326392383988195,-0.2548897889579782,0.252148748730292,0.35800591131086884,0.6419940886891312,0.3758880176130278,0.6241119823869723
40,5,-0.32076567385244914,0.26326392383988195,-0.2548897889579782,0.252148748730292,0.35800591131086884,0.6419940886891312,0.3758880176130278,0.6241119823869723
41,6,0.09462952294096677,-0.15213127295353412,0.1329317049349658,-0.13567274516265243,0.5613790624457503,0.4386209375542497,0.5667502674729348,0.4332497325270652
42,6,0.09462952294096677,-0.15213127295353412,0.1329317049349658,-0.13567274516265243,0.5613790624457503,0.4386209375542497,0.5667502674729348,0.4332497325270652
43,6,0.09462952294096677,-0.15213127295353412,0.1329317049349658,-0.13567274516265243,0.5613790624457503,0.4386209375542497,0.5667502674729348,0.4332497325270652
44,6,0.09462952294096677,-0.15213127295353412,0.1329317049349658,-0.13567274516265243,0.5613790624457503,0.4386209375542497,0.5667502674729348,0.4332497325270652
45,6,0.09462952294096677,-0.15213127295353412,0.1329317049349658,-0.13567274516265243,0.5613790624457503,0.4386209375542497,0.5667502674729348,0.4332497325270652
46,6,0.09462952294096677,-0.15213127295353412,0.1329317049349658,-0.13567274516265243,0.5613790624457503,0.4386209375542497,0.5667502674729348,0.4332497325270652
47,6,0.09462952294096677,-0.15213127295353412,0.1329317049349658,-0.13567274516265243,0.5613790624457503,0.4386209375542497,0.5667502674729348,0.4332497325270652
48,7,-0.04683549702641562,-0.01066625298615173,-0.020293458039186585,0.017552417811499965,0.49095867463430704,0.5090413253656929,0.4905396601889013,0.5094603398110986
49,7,-0.04683549702641562,-0.01066625298615173,-0.020293458039186585,0.017552417811499965,0.49095867463430704,0.5090413253656929,0.4905396601889013,0.5094603398110986
50,7,-0.04683549702641562,-0.01066625298615173,-0.020293458039186585,0.017552417811499965,0.49095867463430704,0.5090413253656929,0.4905396601889013,0.5094603398110986
51,7,-0.04683549702641562,-0.01066625298615173,-0.020293458039186585,0.017552417811499965,0.49095867463430704,0.5090413253656929,0.4905396601889013,0.5094603398110986
52,7,-0.04683549702641562,-0.01066625298615173,-0.020293458039186585,0.017552417811499965,0.49095867463430704,0.5090413253656929,0.4905396601889013,0.5094603398110986
53,7,-0.04683549702641562,-0.01066625298615173,-0.020293458039186585,0.017552417811499965,0.49095867463430704,0.5090413253656929,0.4905396601889013,0.5094603398110986
54,7,-0.04683549702641562,-0.01066625298615173,-0.020293458039186585,0.017552417811499965,0.49095867463430704,0.5090413253656929,0.4905396601889013,0.5094603398110986
55,8,-0.05035260259404106,-0.007149147418526229,-0.008034607671646807,0.005293567443960217,0.4892008159116424,0.5107991840883576,0.4966680055456467,0.5033319944543533
