round,prototype_step_m,theta_0_0,theta_0_1,theta_1_0,theta_1_1,theta_2_0,theta_2_1,softmax_0_0,softmax_0_1,softmax_1_0,softmax_1_1,softmax_2_0,softmax_2_1
0,0,0.03716270856017211,0.02715771341525975,-0.03327548536443472,0.01160806615333599,0.005834290457036411,0.010934429836450647,0.5025012279218684,0.4974987720781317,0.48878099547874376,0.5112190045212562,0.49872496791892834,0.5012750320810717
1,0,0.03716270856017211,0.02715771341525975,-0.03327548536443472,0.01160806615333599,0.005834290457036411,0.010934429836450647,0.5025012279218684,0.4974987720781317,0.48878099547874376,0.5112190045212562,0.49872496791892834,0.5012750320810717
2,0,0.03716270856017211,0.02715771341525975,-0.03327548536443472,0.01160806615333599,0.005834290457036411,0.010934429836450647,0.5025012279218684,0.4974987720781317,0.48878099547874376,0.5112190045212562,0.49872496791892834,0.5012750320810717
3,0,0.03716270856017211,0.02715771341525975,-0.03327548536443472,0.01160806615333599,0.005834290457036411,0.010934429836450647,0.5025012279218684,0.4974987720781317,0.48878099547874376,0.5112190045212562,0.49872496791892834,0.5012750320810717
4,0,0.03716270856017211,0.02715771341525975,-0.03327548536443472,0.01160806615333599,0.005834290457036411,0.010934429836450647,0.5025012279218684,0.4974987720781317,0.48878099547874376,0.5112190045212562,0.49872496791892834,0.5012750320810717
5,0,0.03716270856017211,0.02715771341525975,-0.03327548536443472,0.01160806615333599,0.005834290457036411,0.010934429836450647,0.5025012279218684,0.4974987720781317,0.48878099547874376,0.5112190045212562,0.49872496791892834,0.5012750320810717
6,1,0.3295716488422614,-0.26525122686682967,0.35976202790522777,-0.3814294471163265,0.32592110788447826,-0.30915238759099184,0.644470970585808,0.355529029414192,0.6772563440566186,0.32274365594338145,0.6536389701004659,0.34636102989953405
7,1,0.3295716488422614,-0.26525122686682967,0.35976202790522777,-0.3814294471163265,0.32592110788447826,-0.30915238759099184,0.644470970585808,0.355529029414192,0.6772563440566186,0.32274365594338145,0.6536389701004659,0.34636102989953405
8,1,0.3295716488422614,-0.26525122686682967,0.35976202790522777,-0.3814294471163265,0.32592110788447826,-0.30915238759099184,0.644470970585808,0.355529029414192,0.6772563440566186,0.32274365594338145,0.6536389701004659,0.34636102989953405
9,1,0.3295716488422614,-0.26525122686682967,0.35976202790522777,-0.3814294471163265,0.32592110788447826,-0.30915238759099184,0.644470970585808,0.355529029414192,0.6772563440566186,0.32274365594338145,0.6536389701004659,0.34636102989953405
10,1,0.3295716488422614,-0.26525122686682967,0.35976202790522777,-0.3814294471163265,0.32592110788447826,-0.30915238759099184,0.644470970585808,0.355529029414192,0.6772563440566186,0.32274365594338145,0.6536389701004659,0.34636102989953405
11,1,0.3295716488422614,-0.26525122686682967,0.35976202790522777,-0.3814294471163265,0.32592110788447826,-0.30915238759099184,0.644470970585808,0.355529029414192,0.6772563440566186,0.32274365594338145,0.6536389701004659,0.34636102989953405
12,1,0.3295716488422614,-0.26525122686682967,0.35976202790522777,-0.3814294471163265,0.32592110788447826,-0.30915238759099184,0.644470970585808,0.355529029414192,0.6772563440566186,0.32274365594338145,0.6536389701004659,0.34636102989953405
13,2,-0.23823549801869204,0.3025559199941237,-0.3367857563505186,0.3151183371394199,-0.277861833806748,0.2946305541002344,0.36800349747671607,0.631996502523284,0.3425605825811642,0.6574394174188358,0.3606619184787723,0.6393380815212277
14,2,-0.23823549801869204,0.3025559199941237,-0.3367857563505186,0.3151183371394199,-0.277861833806748,0.2946305541002344,0.36800349747671607,0.631996502523284,0.3425605825811642,0.6574394174188358,0.3606619184787723,0.6393380815212277
15,2,-0.23823549801869204,0.3025559199941237,-0.3367857563505186,0.3151183371394199,-0.277861833806748,0.2946305541002344,0.36800349747671607,0.631996502523284,0.3425605825811642,0.6574394174188358,0.3606619184787723,0.6393380815212277
16,2,-0.23823549801869204,0.3025559199941237,-0.3367857563505186,0.3151183371394199,-0.277861833806748,0.2946305541002344,0.36800349747671607,0.631996502523284,0.3425605825811642,0.6574394174188358,0.3606619184787723,0.6393380815212277
17,2,-0.23823549801869204,0.3025559199941237,-0.3367857563505186,0.3151183371394199,-0.277861833806748,0.2946305541002344,0.36800349747671607,0.631996502523284,0.3425605825811642,0.6574394174188358,0.3606619184787723,0.6393380815212277
18,2,-0.23823549801869204,0.3025559199941237,-0.3367857563505186,0.3151183371394199,-0.277861833806748,0.2946305541002344,0.36800349747671607,0.631996502523284,0.3425605825811642,0.6574394174188358,0.3606619184787723,0.6393380815212277
19,2,-0.23823549801869204,0.3025559199941237,-0.3367857563505186,0.3151183371394199,-0.277861833806748,0.2946305541002344,0.36800349747671607,0.631996502523284,0.3425605825811642,0.6574394174188358,0.3606619184787723,0.6393380815212277
20,3,0.3179398577781847,-0.25361943580275337,0.28576261300363276,-0.3074300322147315,0.29758302675586024,-0.2808143064623738,0.6391228960984205,0.36087710390157934,0.6440973509953776,0.35590264900462243,0.6406985494156631,0.359301450584337
21,3,0.3179398577781847,-0.25361943580275337,0.28576261300363276,-0.3074300322147315,0.29758302675586024,-0.2808143064623738,0.6391228960984205,0.36087710390157934,0.6440973509953776,0.35590264900462243,0.6406985494156631,0.359301450584337
22,3,0.3179398577781847,-0.25361943580275337,0.28576261300363276,-0.3074300322147315,0.29758302675586024,-0.2808143064623738,0.6391228960984205,0.36087710390157934,0.6440973509953776,0.35590264900462243,0.6406985494156631,0.359301450584337
23,3,0.3179398577781847,-0.25361943580275337,0.28576261300363276,-0.3074300322147315,0.29758302675586024,-0.2808143064623738,0.6391228960984205,0.36087710390157934,0.6440973509953776,0.35590264900462243,0.6406985494156631,0.359301450584337
24,3,0.3179398577781847,-0.25361943580275337,0.28576261300363276,-0.3074300322147315,0.29758302675586024,-0.2808143064623738,0.6391228960984205,0.36087710390157934,0.6440973509953776,0.35590264900462243,0.6406985494156631,0.359301450584337
25,3,0.3179398577781847,-0.25361943580275337,0.28576261300363276,-0.3074300322147315,0.29758302675586024,-0.2808143064623738,0.6391228960984205,0.36087710390157934,0.6440973509953776,0.35590264900462243,0.6406985494156631,0.359301450584337
26,3,0.3179398577781847,-0.25361943580275337,0.28576261300363276,-0.3074300322147315,0.29758302675586024,-0.2808143064623738,0.6391228960984205,0.36087710390157934,0.6440973509953776,0.35590264900462243,0.6406985494156631,0.359301450584337
27,4,0.23926886855036603,-0.1749484465749345,0.20359192452818806,-0.22525934373928677,0.21753213581099684,-0.2007634155175106,0.602098679479635,0.3979013205203649,0.6055993285658721,0.39440067143412794,0.6030753184148543,0.3969246815851457
28,4,0.23926886855036603,-0.1749484465749345,0.20359192452818806,-0.22525934373928677,0.21753213581099684,-0.2007634155175106,0.602098679479635,0.3979013205203649,0.6055993285658721,0.39440067143412794,0.6030753184148543,0.3969246815851457
29,4,0.23926886855036603,-0.1749484465749345,0.20359192452818806,-0.22525934373928677,0.21753213581099684,-0.2007634155175106,0.602098679479635,0.3979013205203649,0.6055993285658721,0.39440067143412794,0.6030753184148543,0.3969246815851457
30,4,0.23926886855036603,-0.1749484465749345,0.20359192452818806,-0.22525934373928677,0.21753213581099684,-0.2007634155175106,0.602098679479635,0.3979013205203649,0.6055993285658721,0.39440067143412794,0.6030753184148543,0.3969246815851457
31,4,0.23926886855036603,-0.1749484465749345,0.20359192452818806,-0.22525934373928677,0.21753213581099684,-0.2007634155175106,0.602098679479635,0.3979013205203649,0.6055993285658721,0.39440067143412794,0.6030753184148543,0.3969246815851457
32,4,0.23926886855036603,-0.1749484465749345,0.20359192452818806,-0.22525934373928677,0.21753213581099684,-0.2007634155175106,0.602098679479635,0.3979013205203649,0.6055993285658721,0.39440067143412794,0.6030753184148543,0.3969246815851457
33,4,0.23926886855036603,-0.1749484465749345,0.20359192452818806,-0.22525934373928677,0.21753213581099684,-0.2007634155175106,0.602098679479635,0.3979013205203649,0.6055993285658721,0.39440067143412794,0.6030753184148543,0.3969246815851457
34,5,-0.04292811045340736,0.10724853242883889,-0.08343367767137308,0.061766258460274365,-0.06597755803706012,0.08274627833054637,0.4625262417016415,0.5374737582983584,0.4637636579058604,0.5362363420941397,0.46288742277938494,0.537112577220615
35,5,-0.04292811045340736,0.10724853242883889,-0.08343367767137308,0.061766258460274365,-0.06597755803706012,0.08274627833054637,0.4625262417016415,0.5374737582983584,0.4637636579058604,0.5362363420941397,0.46288742277938494,0.537112577220615
36,5,-0.04292811045340736,0.10724853242883889,-0.08343367767137308,0.061766258460274365,-0.06597755803706012,0.08274627833054637,0.4625262417016415,0.5374737582983584,0.4637636579058604,0.5362363420941397,0.46288742277938494,0.537112577220615
37,5,-0.04292811045340736,0.10724853242883889,-0.08343367767137308,0.061766258460274365,-0.06597755803706012,0.08274627833054637,0.4625262417016415,0.5374737582983584,0.4637636579058604,0.5362363420941397,0.46288742277938494,0.537112577220615
38,5,-0.04292811045340736,0.10724853242883889,-0.08343367767137308,0.061766258460274365,-0.06597755803706012,0.08274627833054637,0.4625262417016415,0.5374737582983584,0.4637636579058604,0.5362363420941397,0.46288742277938494,0.537112577220615
39,5,-0.04292811045340736,0.10724853242883889,-0.08343367767137308,0.061766258460274365,-0.06597755803706012,0.08274627833054637,0.4625262417016415,0.5374737582983584,0.4637636579058604,0.5362363420941397,0.46288742277938494,0.537112577220615
40,5,-0.04292811045340736,0.10724853242883889,-0.08343367767137308,0.061766258460274365,-0.06597755803706012,0.08274627833054637,0.4625262417016415,0.5374737582983584,0.4637636579058604,0.5362363420941397,0.46288742277938494,0.537112577220615
41,6,0.08802544043711152,-0.023705018461679966,0.05238812846360885,-0.07405554767470768,0.06637166242407258,-0.049602942130586136,0.5279035924334352,0.47209640756656485,0.5315688699717053,0.4684311300282947,0.5289611974747247,0.47103880252527525
42,6,0.08802544043711152,-0.023705018461679966,0.05238812846360885,-0.07405554767470768,0.06637166242407258,-0.049602942130586136,0.5279035924334352,0.47209640756656485,0.5315688699717053,0.4684311300282947,0.5289611974747247,0.47103880252527525
