round,mce
0,0.6847335125348935
1,0.6847335125348935
2,0.6847335125348935
3,0.6847335125348935
4,0.6847335125348935
5,0.6847335125348935
6,0.8083827859725119
7,0.8083827859725119
8,0.8083827859725119
9,0.8083827859725119
10,0.8083827859725119
11,0.8083827859725119
12,0.8083827859725119
13,0.6907996220412145
14,0.6907996220412145
15,0.6907996220412145
16,0.6907996220412145
17,0.6907996220412145
18,0.6907996220412145
19,0.6907996220412145
20,0.6775721851871838
21,0.6775721851871838
22,0.6775721851871838
23,0.6775721851871838
24,0.6775721851871838
25,0.6775721851871838
26,0.6775721851871838
27,0.6663388705601523
28,0.6663388705601523
29,0.6663388705601523
30,0.6663388705601523
31,0.6663388705601523
32,0.6663388705601523
33,0.6663388705601523
34,0.6653518967109991
35,0.6653518967109991
36,0.6653518967109991
37,0.6653518967109991
38,0.6653518967109991
39,0.6653518967109991
40,0.6653518967109991
41,0.6663776257371683
42,0.6663776257371683
43,0.6663776257371683
44,0.6663776257371683
45,0.6663776257371683
46,0.6663776257371683
47,0.6663776257371683
48,0.6666337472184143
49,0.6666337472184143
50,0.6666337472184143
51,0.6666337472184143
52,0.6666337472184143
53,0.6666337472184143
54,0.6666337472184143
55,0.6664119361444717
56,0.6664119361444717
57,0.6664119361444717
58,0.6664119361444717
59,0.6664119361444717
60,0.6664119361444717
61,0.6664119361444717
62,0.6687861089644969
63,0.6687861089644969
64,0.6687861089644969
65,0.6687861089644969
66,0.6687861089644969
67,0.6687861089644969
68,0.6687861089644969
69,0.6700196942786881
70,0.6700196942786881
71,0.6700196942786881
72,0.6700196942786881
73,0.6700196942786881
74,0.6700196942786881
75,0.6700196942786881
76,0.6688929414967362
77,0.6688929414967362
78,0.6688929414967362
79,0.6688929414967362
80,0.6688929414967362
81,0.6688929414967362
82,0.6688929414967362
83,0.6658586315339086
84,0.6658586315339086
85,0.6658586315339086
86,0.6658586315339086
87,0.6658586315339086
88,0.6658586315339086
89,0.6658586315339086
90,0.6657851409494642
91,0.6657851409494642
92,0.6657851409494642
93,0.6657851409494642
94,0.6657851409494642
95,0.6657851409494642
96,0.6657851409494642
97,0.665835615434722
98,0.665835615434722
99,0.665835615434722
100,0.665835615434722
101,0.665835615434722
102,0.665835615434722
103,0.665835615434722
104,0.6659486383121033
105,0.6659486383121033
106,0.6659486383121033
107,0.6659486383121033
108,0.6659486383121033
109,0.6659486383121033
110,0.6659486383121033
111,0.6658461570310991
112,0.6658461570310991
113,0.6658461570310991
114,0.6658461570310991
115,0.6658461570310991
116,0.6658461570310991
117,0.6658461570310991
118,0.6661570389106746
119,0.6661570389106746
120,0.6661570389106746
121,0.6661570389106746
122,0.6661570389106746
123,0.6661570389106746
124,0.6661570389106746
125,0.6659863357597905
126,0.6659863357597905
127,0.6659863357597905
128,0.6659863357597905
129,0.6659863357597905
130,0.6659863357597905
131,0.6659863357597905
132,0.6662649387307302
133,0.6662649387307302
134,0.6662649387307302
135,0.6662649387307302
136,0.6662649387307302
137,0.6662649387307302
138,0.6662649387307302
139,0.6660912328215414
140,0.6660912328215414
141,0.6660912328215414
142,0.6660912328215414
143,0.6660912328215414
144,0.6660912328215414
145,0.6660912328215414
146,0.6658030119100202
147,0.6658030119100202
148,0.6658030119100202
149,0.6658030119100202
150,0.6658030119100202
151,0.6658030119100202
152,0.6658030119100202
153,0.6659632110673963
154,0.6659632110673963
155,0.6659632110673963
156,0.6659632110673963
157,0.6659632110673963
158,0.6659632110673963
159,0.6659632110673963
160,0.6658038090090617
161,0.6658038090090617
162,0.6658038090090617
163,0.6658038090090617
164,0.6658038090090617
165,0.6658038090090617
166,0.6658038090090617
167,0.6659943332242345
168,0.6659943332242345
169,0.6659943332242345
170,0.6659943332242345
171,0.6659943332242345
172,0.6659943332242345
173,0.6659943332242345
174,0.6660867615613376
175,0.6660867615613376
176,0.6660867615613376
177,0.6660867615613376
178,0.6660867615613376
179,0.6660867615613376
180,0.6660867615613376
181,0.6659899428625328
182,0.6659899428625328
183,0.6659899428625328
184,0.6659899428625328
185,0.6659899428625328
186,0.6659899428625328
187,0.6659899428625328
188,0.66629560637991
189,0.66629560637991
190,0.66629560637991
191,0.66629560637991
192,0.66629560637991
193,0.66629560637991
194,0.66629560637991
195,0.665884940842802
196,0.665884940842802
197,0.665884940842802
198,0.665884940842802
199,0.665884940842802
200,0.665884940842802
201,0.665884940842802
202,0.6666636718988894
203,0.6666636718988894
204,0.6666636718988894
205,0.6666636718988894
206,0.6666636718988894
207,0.6666636718988894
208,0.6666636718988894
209,0.666297071414505
210,0.666297071414505
211,0.666297071414505
212,0.666297071414505
213,0.666297071414505
214,0.666297071414505
215,0.666297071414505
216,0.6659816150974345
217,0.6659816150974345
218,0.6659816150974345
219,0.6659816150974345
220,0.6659816150974345
221,0.6659816150974345
222,0.6659816150974345
223,0.6659972449909631
224,0.6659972449909631
225,0.6659972449909631
226,0.6659972449909631
227,0.6659972449909631
228,0.6659972449909631
229,0.6659972449909631
230,0.6659612913703423
231,0.6659612913703423
232,0.6659612913703423
233,0.6659612913703423
234,0.6659612913703423
235,0.6659612913703423
236,0.6659612913703423
237,0.6658764699991344
238,0.6658764699991344
239,0.6658764699991344
240,0.6658764699991344
241,0.6658764699991344
242,0.6658764699991344
243,0.6658764699991344
244,0.6657209336620615
245,0.6657209336620615
246,0.6657209336620615
247,0.6657209336620615
248,0.6657209336620615
249,0.6657209336620615
250,0.6657209336620615
251,0.665809972291908
252,0.665809972291908
253,0.665809972291908
